X,Y,H
5545144.4736,7421945.4361,179.7446436952
5545143.5693,7421944.8284,179.5664590856
5545142.5909,7421944.225,179.4354950856
5545141.6994,7421943.611,179.06363599999997
5545140.7226,7421942.9849,178.8636667808
5545139.8739,7421942.3523,178.7959153904
5545138.9039,7421941.6983,178.911136
5545138.0578,7421941.0371,178.9281793904
5545137.0676,7421940.4284,178.9840283048
5545136.2145,7421939.7447,178.6859230856
5545135.3188,7421939.0123,178.80385139039998
5545134.5264,7421938.287,179.3463513904
5545133.7173,7421937.4715,179.2381206096
5545132.9874,7421936.6884,178.8014049144
5545132.2055,7421935.8217,178.8518667808
5545131.4761,7421935.0047,178.7138126096
5545130.7032,7421934.1375,178.5532076952
5545129.9883,7421933.3042,178.5940307808
5545129.2956,7421932.4075,178.8717950856
5545128.5794,7421931.579,178.96785630480002
5545127.9493,7421930.6859,178.7527846096
5545127.328,7421929.8457,178.506736
5545126.722,7421928.945,178.4034283048
5545126.1493,7421928.131,178.4241667808
5545125.5452,7421927.249,177.8204
5545124.9607,7421926.464,176.782336
5545124.274,7421925.6827,176.5974158096
5545123.5819,7421924.9984,176.10719550480002
5545122.82,7421924.2861,175.7009004192
5545122.0226,7421923.6996,175.7665644192
5545121.0944,7421923.1184,175.4624465904
5545120.0893,7421922.7175,175.4530798096
5545119.1012,7421922.1887,175.30011089520002
5545118.0238,7421921.8141,174.39363120000002
5545117.0231,7421921.2622,173.8154465904
5545115.9495,7421920.8819,173.9071955048
5545114.953,7421920.33,174.0145158096
5545113.8635,7421919.953,173.64112830480002
5545112.8306,7421919.439,173.60975630480002
5545111.7329,7421919.0247,173.12392830480002
5545110.7607,7421918.4803,172.6732126096
5545109.8014,7421917.9212,172.66003321920002
5545108.8338,7421917.3743,172.3244049144
5545107.8459,7421916.8402,172.08075630480002
5545106.8703,7421916.3699,171.9273206096
5545105.7923,7421915.8707,171.661661524
5545104.77,7421915.4367,171.5335206096
5545103.6652,7421914.9825,171.05258952399998
5545102.6084,7421914.5745,170.4932563048
5545101.4727,7421914.2749,169.8498126096
5545100.4053,7421913.8988,169.5448206096
5545099.3491,7421913.6528,169.2420178288
5545098.2597,7421913.4585,169.8565049144
5545097.1689,7421913.6054,170.969464
5545096.0633,7421913.6508,171.499061524
5545094.8654,7421913.93,171.8705458288
5545093.7426,7421913.9749,172.72549230479999
5545092.5295,7421914.1169,172.8083972192
5545091.4311,7421914.0632,172.821361524
5545090.2475,7421914.083,172.8856332192
5545089.193,7421913.899,172.708153524
5545087.9979,7421913.8027,172.458861524
5545086.9843,7421913.4407,172.086553524
5545086.0125,7421913.1034,171.8707
5545085.2124,7421912.5893,171.61232552400003
5545084.3625,7421912.1649,171.2740923048
5545083.5757,7421911.5757,170.75147691439997
5545082.8189,7421910.986,170.7664409144
5545082.0551,7421910.3397,170.69222060959999
5545081.2322,7421909.7829,170.5630126096
5545080.447,7421909.158,170.4415178288
5545079.5988,7421908.6335,170.3177409144
5545078.8132,7421908.1326,170.2146283048
5545078.0364,7421907.6812,170.13742830479998
5545077.3056,7421907.2819,170.05053813359999
5545076.5263,7421906.9998,170.0522818288
5545075.6225,7421906.8085,170.06923321920002
5545074.6917,7421906.5036,169.9812206096
5545073.7677,7421906.0296,169.97872830479997
5545072.9119,7421905.498,169.8989846096
5545072.1124,7421904.8511,169.6932846096
5545071.3924,7421904.2246,169.46053813359998
5545070.7863,7421903.4553,169.3831818288
5545070.2109,7421902.762,169.3181126096
5545069.6814,7421901.9523,169.30577691439998
5545068.9071,7421901.3808,169.3153206096
5545068.1714,7421900.763,169.32446152400001
5545067.3283,7421900.2063,169.3476409144
5545066.4527,7421899.8793,169.362689524
5545065.5246,7421899.4772,169.3488923048
5545064.5409,7421899.1374,169.3605563048
5545063.4479,7421898.9015,169.3009692192
5545062.4081,7421898.5781,169.3174818288
5545061.2854,7421898.3573,169.2619563048
5545060.2101,7421898.0496,169.2326381336
5545059.0585,7421897.8451,169.23062060959998
5545057.9738,7421897.5015,169.2890486096
5545056.8486,7421897.2945,169.2801818288
5545055.7614,7421896.9666,169.38218952399998
5545054.7169,7421896.6985,169.4245563048
5545053.6687,7421896.3135,169.42504860960003
5545052.7203,7421896.0158,169.44379230479998
5545051.8095,7421895.5955,169.452525524
5545050.9451,7421895.2736,169.5101101336
5545050.0786,7421894.8171,169.52359721919998
5545049.1663,7421894.4768,169.5048
5545048.2207,7421894.0847,169.497253524
5545047.2447,7421893.7312,169.5059049144
5545046.2472,7421893.3641,169.49276400000002
5545045.2023,7421892.993,169.4228486096
5545044.1179,7421892.6876,169.39977413359998
5545042.9798,7421892.3425,169.3581101336
5545041.8315,7421892.1024,169.26027691439998
5545040.6501,7421891.8396,169.25757691439998
5545039.4523,7421891.7047,169.31867413359998
5545038.2489,7421891.4801,169.3319741336
5545037.0302,7421891.4543,169.3271049144
5545035.8342,7421891.3643,169.3310563048
5545034.6023,7421891.4987,169.2745818288
5545033.3883,7421891.5334,169.29172552400001
5545032.1482,7421891.7006,169.28551782879998
5545030.928,7421891.7994,169.2938049144
5545029.6614,7421891.9592,169.3186818288
5545028.4007,7421892.0834,169.330264
5545027.1509,7421892.276,169.3735283048
5545025.9341,7421892.4868,169.3802563048
5545024.6959,7421892.6787,169.3349846096
5545023.4511,7421892.8809,169.47732552399998
5545022.2454,7421893.0699,169.819353524
5545020.9838,7421893.309,169.8702923048
5545019.7823,7421893.5068,170.12397413360003
5545018.5026,7421893.7137,170.3674486096
5545017.2875,7421893.8027,170.5080458288
5545016.217,7421893.5491,170.638253524
5545015.2358,7421893.248,170.5964126096
5545014.4092,7421892.6962,170.4988126096
5545013.5938,7421892.1197,170.34164582879998
5545012.7774,7421891.4566,170.1602486096
5545011.7574,7421890.9902,170.1106049144
5545010.7561,7421890.5656,170.13882552400003
5545009.6361,7421890.2515,170.1207049144
5545008.5869,7421889.9325,170.1164486096
5545007.4401,7421889.7081,170.0790409144
5545006.3505,7421889.4936,170.05124091439998
5545005.1725,7421889.3068,170.1001818288
5545004.0623,7421889.1645,170.2134409144
5545002.8818,7421888.9691,170.5402972192
5545001.7479,7421888.8726,170.7115126096
5545000.5721,7421888.6747,170.6407283048
5544999.4384,7421888.6055,170.5210769144
5544998.2761,7421888.416,170.3251818288
5544997.1487,7421888.3759,170.067564
5544996.0146,7421888.1908,169.8891049144
5544994.8763,7421888.1941,169.76825352400002
5544993.7566,7421888.0007,169.720453524
5544992.559,7421887.9636,169.6200846096
5544991.4058,7421887.7743,169.5857818288
5544990.1664,7421887.7042,169.4844563048
5544988.992,7421887.5265,169.3981923048
5544987.7315,7421887.4726,169.19757691439997
5544986.5446,7421887.3631,169.03177413359998
5544985.2697,7421887.3681,168.75445630480002
5544984.0837,7421887.3378,168.5281846096
5544982.8201,7421887.3731,168.2826
5544981.6418,7421887.4499,168.0463332192
5544980.4157,7421887.5843,167.9280101336
5544979.2428,7421887.7953,167.94042060959998
5544978.0148,7421888.0863,167.8673206096
5544976.833,7421888.4378,167.7883486096
5544975.5659,7421888.8284,167.71698952399998
5544974.3653,7421889.2,167.7146178288
5544973.0611,7421889.5329,167.6669923048
5544971.8417,7421889.8607,167.6421283048
5544970.5066,7421890.1594,167.57761013360002
5545147.3915,7421958.8091,166.4958206096
5545147.8897,7421959.0082,166.4532283048
5545148.9597,7421959.5198,166.52509230479998
5545149.9716,7421959.9043,166.5807409144
5545151.0991,7421960.3498,166.63635630480002
5545152.1911,7421960.6823,166.695561524
5545153.3342,7421960.9629,166.7683692192
5545154.4357,7421961.1814,166.84775630480001
5545155.6092,7421961.4055,166.98462830480003
5545156.7377,7421961.6169,167.0545741336
5545157.8902,7421961.9799,167.1140381336
5545159.0418,7421962.2564,167.1186846096
5545160.184,7421962.6605,167.37706400000002
5545161.3642,7421963.005,167.621761524
5545162.4595,7421963.52,167.9485818288
5545163.6299,7421963.9688,168.064664
5545164.6596,7421964.5805,167.9841101336
5545165.7353,7421965.1327,167.994864
5545166.6673,7421965.8228,167.9671769144
5545167.6666,7421966.4546,167.91732830479998
5545168.5271,7421967.1743,167.7914923048
5545169.3516,7421967.8553,167.766825524
5545170.0792,7421968.6322,167.689264
5545170.7874,7421969.3677,167.573561524
5545171.5393,7421970.0879,167.5099846096
5545172.2627,7421970.7887,167.5758049144
5545173.0541,7421971.4349,167.4059101336
5545173.8225,7421972.0678,167.56416921919998
5545174.6976,7421972.6712,167.7075692192
5545175.5155,7421973.2822,167.55008182880002
5545176.4168,7421973.9145,167.692289524
5545177.2685,7421974.5587,167.8109101336
5545178.1707,7421975.2121,167.7955692192
5545179.0346,7421975.8643,167.8972458288
5545179.8623,7421976.5614,167.9834283048
5545180.6231,7421977.2386,167.8113409144
5545181.2608,7421978.019,168.5140381336
5545182.0105,7421978.7329,169.47351013359997
5545182.6814,7421979.4836,169.942
5545183.4458,7421980.2039,170.429864
5545184.1812,7421980.9254,170.52942350479998
5545184.9348,7421981.6878,170.5524381336
5545185.7433,7421982.4352,170.62878952399998
5545186.4729,7421983.2197,170.701628724
5545187.2703,7421984.0033,171.0315518096
5545187.9957,7421984.798,171.491156724
5545188.7801,7421985.618,172.3384465904
5545189.7584,7421987.3211,172.5712388952
5545190.5708,7421988.1558,172.6219032
5545191.2351,7421989.0842,172.56248502879998
5545190.8968,7421990.2648,172.3625672
5545191.6152,7421991.0916,172.27033641920002
5545192.0639,7421992.1211,172.30181580960001
5545192.6086,7421993.0971,172.2287158096
5545193.2647,7421994.0696,171.8863955048
5545193.6907,7421995.1046,171.627928724
5545194.2264,7421996.1819,171.5628235048
5545194.4824,7421997.2797,171.557756724
5545194.85,7421998.4312,171.4573518096
5545194.9966,7421999.5711,171.5960875048
5545195.2431,7422000.7987,170.9555486096
5545195.2761,7422001.9823,170.72385352400002
5545195.269,7422003.1648,170.4024563048
5545195.09,7422004.2648,170.27483813359999
5545194.8849,7422005.3792,169.7958409144
5545194.5459,7422006.4009,170.66616152400002
5545194.1621,7422007.5288,170.548564
5545193.8387,7422008.6092,170.2621846096
5545193.3389,7422009.6526,170.1544178288
5545192.9201,7422010.7237,168.86235630480002
5545192.2752,7422011.6761,168.3968049144
5545191.6768,7422012.5767,168.57716152400002
5545190.9411,7422013.4547,168.5215923048
5545190.2386,7422014.3371,168.5531563048
5545189.5292,7422015.3322,168.6029409144
5545188.7802,7422016.2361,168.6915332192
5545188.1038,7422017.263,168.828553524
5545187.2849,7422018.2085,169.1344972192
5545186.6386,7422019.2906,169.6287381336
5545185.8734,7422020.3006,170.2504081144
5545185.3047,7422021.432,170.283192724
5545184.5956,7422022.507,170.46007980960002
5545184.162,7422023.7084,170.41525950480002
5545183.5301,7422024.8192,170.216892724
5545183.0732,7422026.0183,170.1976032
5545182.4336,7422027.1255,170.1745235048
5545181.9931,7422028.3231,170.2522108952
5545181.5317,7422029.4293,170.0720206096
5545181.1592,7422030.6015,170.29822072400003
5545180.7859,7422031.7466,171.2143388952
5545180.3437,7422032.9035,168.83860320000002
5545179.849,7422034.0008,169.9600312
5545179.3371,7422035.1022,170.21893641920002
5545178.7175,7422036.0772,170.34763120000002
5545178.0401,7422037.1212,170.7670364192
5545177.2679,7422038.1334,170.7134644192
5545176.4168,7422038.8294,170.8115818288
5545175.589,7422039.454,171.18071089519998
5545174.6701,7422039.938,170.9998850288
5545173.7421,7422040.3699,170.8743955048
5545172.7898,7422040.7643,170.900720724
5545171.9207,7422041.2611,170.6076692192
5545170.9745,7422041.7985,170.8254388952
5545170.076,7422042.4295,171.3715158096
5545169.124,7422043.1014,171.2382644192
5545168.2087,7422043.7925,170.85835950479998
5545167.2311,7422044.5166,171.0347672
5545166.3078,7422045.2145,171.0448108952
5545165.2706,7422045.8832,170.23045630480001
5545164.3214,7422046.5864,170.5282101336
5545163.2791,7422047.1713,170.8401158096
5545162.2856,7422047.7706,170.83907211439998
5545161.2471,7422048.2393,170.8899955048
5545160.2156,7422048.6959,170.985620724
5545159.1859,7422049.211,170.673620724
5545158.8769,7422049.1529,170.0765769144
5545157.8647,7422049.633,169.4468486096
5545156.778,7422050.0068,169.3222178288
5545155.781,7422050.4696,169.6681923048
5545154.6843,7422050.9152,170.2419049144
5545153.667,7422051.3332,170.42354659039998
5545152.5505,7422051.757,170.24345352400002
5545151.5058,7422052.1334,170.1105846096
5545150.4056,7422052.6356,169.9031692192
5545149.355,7422053.1029,169.6558206096
5545148.2588,7422053.6193,169.3280846096
5545147.232,7422054.1079,169.018189524
5545146.2736,7422054.7598,168.6769692192
5545145.3817,7422055.3794,168.6724206096
5545144.6723,7422056.2416,168.718789524
5545143.9935,7422057.1429,168.6949101336
5545143.2385,7422057.9285,168.6394923048
5545142.5296,7422058.5104,168.60012552400002
5545141.8093,7422058.8817,168.5934283048
5545141.1137,7422058.9864,168.6968126096
5545140.3895,7422059.0534,168.7404818288
5545139.6221,7422058.9962,168.7186486096
5545138.9925,7422058.7706,168.869653524
5545138.2046,7422058.5485,168.925564
5545137.4685,7422058.2687,168.9593458288
5545136.7398,7422057.9313,168.93121013360002
5545136.0472,7422057.4895,168.948753524
5545135.5956,7422056.9475,169.222564
5545135.1991,7422056.3739,169.55414860960002
5545134.8563,7422055.7522,169.6524692192
5545134.562,7422055.1024,169.6273381336
5545134.4014,7422054.4056,169.49862552399998
5545134.2656,7422053.7252,169.2757741336
5545134.0984,7422053.1801,169.0174409144
5545133.8702,7422052.7636,168.886564
5545133.6188,7422052.4241,168.8912178288
5545133.4078,7422052.1318,168.899753524
5545133.2508,7422051.8796,168.9213972192
5545133.1328,7422051.6244,168.9165923048
5545132.8749,7422051.3143,168.91324582880003
5545132.4302,7422051.3775,168.90269721919998
5545132.1985,7422050.8151,168.90409721920003
5545132.1712,7422050.4297,168.89800491440002
5545132.1076,7422050.0101,168.8690692192
5545132.127,7422049.6604,168.8372381336
5545132.1414,7422049.3425,168.7990049144
5545132.2993,7422049.0367,168.74634860959998
5545132.291,7422048.827,168.716261524
5545132.3285,7422048.8885,168.73579721919998
5545132.5792,7422048.9524,168.7796741336
5545132.939,7422048.9157,168.7732206096
5545133.363,7422048.5524,168.7617332192
5545133.7063,7422048.1041,168.7500923048
5545134.0518,7422047.9493,168.74400000000003
5545134.388,7422047.7598,168.736061524
5545134.4084,7422047.7913,168.67484860960002
5545134.3175,7422047.804,168.6297846096
5545134.3475,7422047.8022,168.6061049144
5545134.3463,7422047.8087,168.59131260959998
5545134.3596,7422047.8013,168.56548182880002
5545134.3542,7422047.8103,168.5539458288
5545134.352,7422047.7869,168.52012060959999
5545134.3505,7422047.7814,168.49130000000002
5545134.3758,7422047.791,168.4257381336
5545134.3703,7422047.7922,168.38061782879998
5545134.4025,7422047.7821,168.3319049144
5545134.3835,7422047.798,168.3449
5545134.3954,7422047.8175,168.3743332192
5545134.3852,7422047.8232,168.30461013359997
5545134.3958,7422047.8392,168.2589381336
5545134.2538,7422047.8605,168.2854206096
5545134.2659,7422047.8458,168.296764
5545134.4236,7422047.8079,168.40624582880002
5545134.4264,7422047.7988,168.4168818288
5545134.3243,7422047.8194,168.9752178288
5545134.3981,7422047.7839,169.4778458288
5545134.3654,7422047.791,169.64422830479998
5545134.3718,7422047.8152,169.53141260959998
5545134.3928,7422047.8008,169.723125524
5545134.3914,7422047.7984,169.601264
5545134.4135,7422047.7887,169.6149409144
5545134.4349,7422047.7857,170.0278769144
5545134.4513,7422047.7827,170.0061381336
5545134.4564,7422047.7916,169.9887486096
5545134.4304,7422047.7968,170.48716152400002
5545134.3987,7422047.8011,171.3291875048
5545134.4107,7422047.7956,171.366456724
5545134.4033,7422047.8174,172.50881089519999
5545134.4035,7422047.8355,173.3498955048
5545134.4052,7422047.8599,173.55095139040003
5545134.4147,7422047.8825,173.6394436952
5545134.4177,7422047.898,174.1524076952
5545134.4224,7422047.9267,174.9573846096
5545134.4288,7422047.96,175.76120491439997
5545134.4317,7422047.9975,178.90000000000003
5545134.4331,7422048.0383,180.08147169519998
5545134.4348,7422048.0795,179.8713603048
5545134.4326,7422048.1169,179.7741206096
5545134.4299,7422048.149,179.328404
5545134.3063,7422048.224,178.4078116952
5545134.1401,7422048.1068,177.31073600000002
5545133.9784,7422048.1144,176.5797126096
5545133.9418,7422048.1462,175.8944126096
5545133.9088,7422048.1683,174.66700000000003
5545133.8723,7422048.1878,173.04992308560003
5545133.8562,7422048.1627,171.9234798096
5545133.8172,7422048.2282,171.4137595048
5545133.7878,7422048.2519,170.7505955048
5545133.7441,7422048.2805,170.21533119999998
5545133.7028,7422048.2964,169.5585049144
5545133.6626,7422048.3165,169.27062830480003
5545133.6264,7422048.3482,169.1206769144
5545133.588,7422048.3736,168.42712552400002
5545133.5498,7422048.395,168.2814206096
5545133.495,7422048.4119,168.30845630480002
5545133.4537,7422048.4297,168.11002552399998
5545133.4187,7422048.4394,167.914961524
5545133.3813,7422048.4488,168.0217769144
5545133.3404,7422048.4662,167.9117126096
5545133.3029,7422048.481,168.1145769144
5545133.2639,7422048.4936,168.15449721919998
5545133.2256,7422048.5059,168.239689524
5545133.1628,7422048.5337,168.292453524
5545133.0928,7422048.5024,168.3747178288
5545133.1449,7422048.4802,168.3402283048
5545133.2541,7422048.419,168.4019332192
5545133.4064,7422048.3433,168.4156846096
5545133.5818,7422048.2469,168.41132060959998
5545133.7159,7422048.1768,168.4584101336
5545133.8737,7422048.0989,168.4847818288
5545134.0345,7422048.0025,168.5169741336
5545134.1588,7422047.9153,168.5506972192
5545134.2795,7422047.8289,168.5642846096
5545134.406,7422047.7469,168.59117691440002
5545134.4099,7422047.762,168.5977741336
5545134.3802,7422047.7819,168.62006399999999
5545134.3456,7422047.7898,168.62676152400002
5545134.3114,7422047.7979,168.6229692192
5545134.2867,7422047.8073,168.6476
5545134.2804,7422047.8095,168.68577691439998
5545134.2769,7422047.8178,168.6561923048
5545134.2883,7422047.8073,168.6322
5545134.2983,7422047.8015,168.6322049144
5545134.3289,7422047.7688,168.6432049144
5545134.3571,7422047.744,168.666189524
5545134.386,7422047.7229,168.6876178288
5545134.3754,7422047.7285,168.70944860959997
5545134.3457,7422047.7509,168.7085409144
5545134.346,7422047.7485,168.74862552399998
5545134.3439,7422047.7459,168.827864
5545134.3644,7422047.735,168.8572381336
5545134.3795,7422047.727,168.8447458288
5545134.3827,7422047.7277,168.81744860959998
5545134.3654,7422047.7316,168.803325524
5545134.3618,7422047.7406,168.7617381336
5545134.3579,7422047.7433,168.7538563048
5545134.348,7422047.7449,168.710525524
5545134.3506,7422047.7328,168.692089524
5545134.3535,7422047.7344,168.6860972192
5545134.358,7422047.739,168.6918458288
5545134.3665,7422047.7302,168.667664
5545134.3663,7422047.7355,168.6264846096
5545134.3649,7422047.7397,168.5506458288
5545134.3684,7422047.7465,168.5024741336
5545134.3777,7422047.7508,168.5133818288
5545134.3653,7422047.7262,168.5248741336
5545134.3642,7422047.7247,168.5196741336
5545134.3497,7422047.7388,168.560161524
5545134.3623,7422047.7366,168.63901013359998
5545134.3622,7422047.7334,168.730861524
5545134.3547,7422047.7395,168.7889692192
5545134.3509,7422047.7411,168.8095178288
5545134.3489,7422047.7351,168.79986399999999
5545134.3427,7422047.7363,168.7847409144
5545134.3304,7422047.742,168.7722486096
5545134.3341,7422047.7439,168.7868972192
5545134.3368,7422047.7466,168.8834381336
5545134.3293,7422047.752,169.0343409144
5545134.3409,7422047.7638,168.99272830479998
5545134.3476,7422047.7587,168.9464972192
5545134.3512,7422047.729,168.9546101336
5545134.3387,7422047.7256,169.007061524
5545134.3404,7422047.7382,169.0082818288
5545134.3408,7422047.7337,168.9004923048
5545134.3354,7422047.7228,169.0565126096
5545134.3385,7422047.7344,169.0663049144
5545134.3467,7422047.7261,168.9989486096
5545134.3408,7422047.728,169.1231206096
5545134.3416,7422047.7217,169.4183332192
5545134.3242,7422047.7292,169.7201332192
5545134.3163,7422047.7345,170.5838875048
5545134.3315,7422047.7235,170.8534108952
5545134.3476,7422047.7142,170.8267721144
5545134.3129,7422047.7042,171.21687980960002
5545134.3377,7422047.68,171.65337980959998
5545134.3251,7422047.6495,171.89293120000002
5545134.3145,7422047.6814,172.0962465904
5545134.2785,7422047.6791,172.84901089520002
5545134.2611,7422047.7059,173.5376
5545134.2952,7422047.6763,174.2819049144
5545134.2978,7422047.6851,174.10963078080002
5545134.3226,7422047.6856,173.0629590856
5545134.3315,7422047.6745,171.5959518096
5545134.337,7422047.6765,171.101520724
5545134.3432,7422047.6676,170.9867518096
5545134.3323,7422047.6764,171.10552072400003
5545134.3339,7422047.6666,170.9047158096
5545134.3176,7422047.6718,170.49792350479999
5545134.3996,7422047.6255,170.18767211440002
5545134.3989,7422047.6173,170.1059388952
5545134.4234,7422047.6062,170.31725180959998
5545134.4431,7422047.5818,170.3757158096
5545134.4873,7422047.5483,170.321592724
5545134.5189,7422047.529,170.3337518096
5545134.5281,7422047.5064,170.4092875048
5545134.5708,7422047.4809,170.7291875048
5545134.6161,7422047.4676,171.0141875048
5545134.6309,7422047.449,171.1564004192
5545134.6671,7422047.4251,171.308520724
5545134.2123,7422047.7184,171.6741108952
5545134.2114,7422047.7234,171.690256724
5545134.303,7422047.6382,172.1392465904
5545134.2873,7422047.6443,172.4053798096
5545134.2532,7422047.6463,172.6100004192
5545134.2587,7422047.646,172.74601089520002
5545134.24,7422047.6571,172.9186441144
5545134.2444,7422047.6503,172.9320004192
5545134.2482,7422047.6351,173.021128724
5545134.2613,7422047.6379,171.645692724
5545134.2428,7422047.6348,171.66508502879998
5545134.2235,7422047.6492,171.7618793904
5545134.257,7422047.6649,171.81685139040002
5545134.3191,7422047.6308,171.8866283048
5545134.3281,7422047.6066,171.71031580960002
5545134.39,7422047.5448,171.84830769520002
5545134.3548,7422047.6514,171.6704513904
5545134.1789,7422047.9769,171.445420724
5545133.9772,7422048.4659,171.2613644192
5545133.8061,7422048.9782,171.115956724
5545133.6073,7422049.4454,170.9879312
5545133.4707,7422049.8859,171.0209644192
5545133.3538,7422050.2947,171.0199465904
5545133.2692,7422050.666,170.8756595048
5545133.2126,7422051.0094,170.5975312
5545133.158,7422051.3453,170.4757081144
5545133.1478,7422051.6469,170.19347980959998
5545133.1206,7422051.9457,169.836020724
5545133.1671,7422052.2071,169.4750875048
5545133.2687,7422052.4546,170.4245955048
5545133.4681,7422052.6533,170.8709364192
5545133.6877,7422052.876,170.21173119999997
5545133.925,7422053.0213,170.1014465904
5545134.1546,7422053.1703,169.876156724
5545134.3584,7422053.3357,169.63401580960002
5545134.5187,7422053.4109,169.4514312
5545134.6169,7422053.4713,169.28148502879998
5545134.6673,7422053.4705,169.2027441144
5545134.5723,7422053.3448,171.26505950479998
5545134.2805,7422053.1642,170.8803850288
5545133.7297,7422053.0851,170.4682798096
5545133.0402,7422053.2806,170.5041644192
5545132.5469,7422053.7244,170.0635972192
5545132.2752,7422054.274,169.5610692192
5545132.2296,7422054.8868,169.3016769144
5545132.3055,7422055.4533,169.0662486096
5545132.6158,7422055.9656,169.0092206096
5545133.0127,7422056.468,169.02084582880002
5545133.55,7422056.8825,168.9942692192
5545134.1009,7422057.2941,169.06017691440002
5545134.7937,7422057.6619,168.9772692192
5545135.5105,7422058.0368,169.01659721919998
5545136.2451,7422058.4019,169.1632409144
5545137.0196,7422058.7525,169.2099769144
