X	Y	H
5545259.5173	7421951.4509	170.32659999999998
5545258.8208	7421952.336	170.2026332192
5545258.142	7421953.1979	170.11462830480002
5545257.4633	7421954.1062	170.05752552400003
5545256.8242	7421955.0362	170.07446152400001
5545256.0187	7421955.8912	170.2423049144
5545255.2877	7421956.7847	170.3791178288
5545254.4507	7421957.5771	170.4378178288
5545253.6729	7421958.4412	170.3330283048
5545252.8977	7421959.2112	170.3678206096
5545252.1684	7421960.0724	170.35581013360002
5545251.4286	7421960.8808	170.303561524
5545250.6812	7421961.6781	170.2069563048
5545249.9777	7421962.4904	170.2048126096
5545249.2259	7421963.2758	170.38080000000002
5545248.5055	7421964.0838	170.49627413360002
5545247.7559	7421964.8402	170.34177413359998
5545247.0519	7421965.7089	170.24483321920002
5545246.2881	7421966.5248	170.503853524
5545245.5395	7421967.468	170.5728206096
5545244.7505	7421968.3213	170.7802283048
5545243.9454	7421969.1747	171.1966126096
5545243.1096	7421969.9402	171.6670081144
5545242.2474	7421970.6999	172.11802072400002
5545241.393	7421971.454	172.2122032
5545240.4735	7421972.0856	172.247228724
5545239.5421	7421972.7751	172.2182875048
5545238.5674	7421973.3658	172.17032072400002
5545237.6097	7421974.0414	172.0998004192
5545236.6524	7421974.6799	172.0617850288
5545235.6285	7421975.3341	172.0197518096
5545234.7008	7421976.0349	171.9988672
5545233.711	7421976.7916	171.9477388952
5545232.7998	7421977.6728	171.89457211440003
5545231.8819	7421978.5246	171.876292724
5545231.0426	7421979.5254	171.83935672400003
5545230.1604	7421980.4392	171.8142798096
5545229.2434	7421981.3831	171.7566955048
5545228.3376	7421982.2879	171.73127211439999
5545227.374	7421983.1339	171.6767518096
5545226.5096	7421984.107	171.66017211439998
5545225.521	7421984.9373	171.6064441144
5545224.5967	7421985.8221	171.62733120000001
5545223.6757	7421986.6664	171.5717108952
5545222.7636	7421987.5133	171.512656724
5545221.916	7421988.4139	171.62862350480003
5545221.041	7421989.2653	171.6639032
5545220.1759	7421990.2253	171.6202595048
5545219.3496	7421991.0889	171.83043120000002
5545218.4017	7421991.9072	172.13922072399998
5545217.4528	7421992.6519	172.1852465904
5545216.4743	7421993.3516	172.052028724
5545215.4895	7421994.0788	172.0881004192
5545214.5108	7421994.73	172.2308004192
5545213.555	7421995.4627	172.424728724
5545212.6005	7421996.1388	172.7562108952
5545211.6931	7421996.8864	172.95867211440003
5545210.7731	7421997.6418	172.77858750480002
5545209.8975	7421998.4399	172.2055081144
5545209.0957	7421999.4268	171.9939032
5545208.2281	7422000.2913	172.27132072400002
5545207.3743	7422001.2313	171.9107004192
5545206.5284	7422002.1576	171.6766465904
5545205.6282	7422002.9579	171.61015180959998
5545204.7242	7422003.7742	171.6478644192
5545203.8038	7422004.5019	171.75535950480003
5545202.8751	7422005.202	172.3663312
5545201.9329	7422005.8702	173.4448441144
5545201.0349	7422006.5142	173.3859644192
5545200.1064	7422007.2085	173.38957980959998
5545199.1891	7422007.8328	173.1576721144
5545198.1956	7422008.3189	173.0485388952
5545197.2945	7422008.5949	173.1365748952
5545196.5798	7422008.5393	173.17330811440002
5545196.0247	7422008.3495	173.6047748952
5545195.5198	7422007.9592	173.780720724
5545195.2241	7422007.4412	173.85085672399998
5545194.9005	7422006.8272	174.3928032
5545194.4433	7422006.0917	174.276064
5545194.0627	7422005.262	174.8119206096
5545193.4967	7422004.3558	175.6017563048
5545193.0104	7422003.4095	175.72950000000003
5545192.613	7422002.3619	175.3648049144
5545192.2248	7422001.2991	175.7155153904
5545191.908	7422000.2389	175.6954
5545191.6012	7421999.0857	175.67520000000002
5545191.3671	7421998.0123	175.6746
5545191.1453	7421996.8724	175.67900000000003
5545190.8895	7421995.7358	175.6839
5545190.7754	7421994.5725	178.73020000000002
5545190.4706	7421993.3469	177.186564
5545190.2335	7421992.071	176.7836178288
5545189.9636	7421990.7723	176.60281089519998
5545189.6091	7421989.4113	176.285728724
5545189.2401	7421988.1273	175.84211580960002
5545188.8319	7421986.79	175.74522350479998
5545188.4089	7421985.473	175.7272312
5545187.9946	7421984.2235	175.7438108952
5545187.5392	7421983.0365	175.8310004192
5545187.1077	7421981.9658	176.2766875048
5545186.6249	7421981.0536	176.4046108952
5545186.0131	7421980.3608	176.38279550480001
5545185.406	7421979.6572	176.809756724
5545184.8767	7421978.9088	177.0447283048
5545184.4772	7421978.1064	177.1168307808
5545184.3076	7421977.281	177.5506950856
5545184.2406	7421976.3751	177.7096436952
5545184.2167	7421975.4128	177.57398739040002
5545184.2301	7421974.4627	177.3962923048
5545184.1433	7421973.4552	177.26077691440003
5545184.0929	7421972.4902	177.06686678079998
5545184.0269	7421971.499	177.01999999999998
5545183.9154	7421970.4733	187.3687283048
5545183.906	7421969.4478	187.6232716952
5545183.7234	7421968.3648	187.742604
5545183.5634	7421967.3089	187.8094806096
5545183.4045	7421966.205	187.8456076952
5545183.1767	7421965.083	187.8448396952
5545183.027	7421963.9852	187.862636
5545182.8907	7421962.8678	187.91098830480001
5545182.8441	7421961.8099	188.0394563048
5545182.7846	7421960.7422	188.0272206096
5545182.8061	7421959.6939	188.0733486096
5545182.8114	7421958.6456	188.094968
5545182.7924	7421957.6028	188.13219600000002
5545182.8391	7421956.5612	188.22048460960002
5545182.7822	7421955.4944	188.2569526096
5545182.8527	7421954.4483	188.3442126096
5545182.7994	7421953.3567	188.3937283048
5545182.7833	7421952.2856	188.4487486096
5545182.7145	7421951.1578	188.5540846096
5545182.7144	7421950.0769	188.600696
5545182.7442	7421948.9653	188.6806396952
5545182.7547	7421947.8732	188.7396
5545182.8692	7421946.7843	188.810404
5545182.8896	7421945.6842	188.8829166096
5545182.9398	7421944.5742	188.930068
5545182.9305	7421943.4475	188.98457569520002
5545182.9374	7421942.3477	189.03048830480003
5545182.9367	7421941.173	189.1526283048
5545183.0043	7421940.0349	189.25141660960003
5545183.08	7421938.8752	189.3219166096
5545183.1729	7421937.7256	189.3724806096
5545183.3181	7421936.589	189.4438883048
5545183.4012	7421935.4158	189.5758076952
5545183.5776	7421934.2557	189.7224243048
5545183.6086	7421933.0879	189.8164923048
5545183.6987	7421931.9436	189.930632
5545183.6382	7421930.7727	189.903836
5545183.5675	7421929.6312	190.01072430480002
5545183.3859	7421928.4894	190.21263599999997
5545183.3234	7421927.3658	190.32257230480002
5545183.2704	7421926.2337	190.3561043048
5545183.2517	7421925.1261	190.405916
5545183.3132	7421924.02	190.4468923048
5545183.3159	7421922.9262	190.5036883048
5545183.4127	7421921.8658	190.598136
5545183.4737	7421920.7805	190.730348
5545183.6147	7421919.7283	190.77252430480002
5545183.6317	7421918.6014	190.9430723048
5545183.7048	7421917.5028	190.95229600000002
5545183.7362	7421916.359	191.07297230480003
5545183.8491	7421915.1679	191.1643123048
5545184.0487	7421913.9912	191.24671230479998
5545184.1682	7421912.7316	191.3382
5545184.4578	7421911.4646	191.40345200000002
5545184.5689	7421910.1784	191.4637603048
5545184.7237	7421908.9369	191.5008883048
5545184.7502	7421907.6981	191.61642430479998
5545184.7781	7421906.5155	191.6797723048
5545184.6655	7421905.3565	191.80415630480002
5545184.4597	7421904.2422	191.883596
5545184.1696	7421903.126	191.9811283048
5545183.8242	7421902.0184	192.09584800000002
5545183.4827	7421900.8975	192.1987923048
5545183.1709	7421899.7823	192.29498
5545182.9058	7421898.6841	192.3783716952
5545182.6062	7421897.6226	192.336296
5545182.3659	7421896.5573	192.44178000000002
5545182.1003	7421895.5175	192.51942369520003
5545181.8731	7421894.4945	192.702668
5545181.6308	7421893.495	192.735984
5545181.4189	7421892.5495	192.714604
5545181.2247	7421891.5347	192.59438
5545181.1172	7421890.5721	190.809748
5545181.1666	7421889.5005	190.2568206096
5545181.3158	7421888.4854	189.6996846096
5545181.4443	7421887.4304	189.266068
5545181.7307	7421886.4456	193.866248
5545181.9371	7421885.3813	188.684896
5545182.216	7421884.3907	189.323632
5545182.4735	7421883.366	189.7044166096
5545182.8057	7421882.369	190.0015243048
5545183.169	7421881.3546	194.67156400000002
5545183.5202	7421880.3633	194.688104
5545183.8954	7421879.37	194.6873603048
5545184.2343	7421878.374	194.689164
5545184.5785	7421877.3876	194.6667283048
5545184.9031	7421876.3893	194.6660876952
5545185.2914	7421875.4456	194.7175603048
5545185.7396	7421874.3774	194.5356443048
5545186.2439	7421873.3922	194.542116
5545186.9621	7421872.4868	194.4601083048
5545187.7329	7421872.0598	194.39814800000002
5545188.604	7421871.716	194.3143603048
5545189.4455	7421871.4944	194.240452
5545190.2903	7421871.5578	194.1695
5545191.0352	7421871.7781	194.0783
5545191.7831	7421872.2291	193.985016
5545192.3063	7421872.8436	193.9195716952
5545192.9388	7421873.539	193.80548000000002
5545193.4277	7421874.3864	193.7371716952
5545193.9795	7421875.2892	193.750716
5545194.5434	7421876.2384	193.7769
5545195.1185	7421877.2048	193.5616876952
5545195.6323	7421878.2138	193.4717396952
5545196.0887	7421879.2492	193.457364
5545196.4393	7421880.2712	193.32683600000001
5545196.7451	7421881.301	193.2230123048
5545196.8873	7421882.3142	193.12328000000002
5545197.0098	7421883.3354	192.977568
5545196.9802	7421884.3691	192.8282716952
5545196.9936	7421885.3994	192.6172556952
5545196.8792	7421886.4212	191.95028399999998
5545196.7207	7421887.486	191.091664
5545196.5386	7421888.519	190.376084
5545196.3928	7421889.5984	187.8292603048
5545196.1852	7421890.6385	186.98919600000002
5545196.005	7421891.721	186.0936563048
5545195.7582	7421892.7817	182.46707939040002
5545195.5126	7421893.8176	180.3172883048
5545195.2765	7421894.8604	179.6042486096
5545195.126	7421895.9363	179.295064
5545195.0239	7421896.952	178.63743599999998
5545195.0139	7421898.0082	178.3103667808
5545195.0144	7421899.0272	177.9851307808
5545195.0284	7421900.0373	177.71534860960003
5545195.1195	7421901.0708	177.4221846096
5545195.2268	7421902.0558	177.2164206096
5545195.3928	7421903.0174	176.9051076952
5545195.6485	7421903.9507	176.4857364192
5545195.8963	7421904.8923	176.6429644192
5545196.1004	7421905.8144	176.9706409144
5545196.3622	7421906.8089	176.3317388952
5545196.5919	7421907.8296	175.9757465904
5545196.7073	7421908.8215	175.80066441920002
5545196.6603	7421909.8573	175.8512748952
5545196.5155	7421910.845	175.8603672
5545196.2576	7421911.8668	175.7539465904
5545195.8907	7421912.8211	175.73797211439998
5545195.4195	7421913.8059	175.4427158096
5545194.9199	7421914.7593	175.1851235048
5545194.4648	7421915.7921	175.15893641920002
5545193.8723	7421916.7489	175.05745672400002
5545193.413	7421917.811	174.8803850288
5545192.9048	7421918.8578	174.3954595048
5545192.4666	7421919.9666	174.01413641919999
5545192.09	7421921.0382	173.36848460960002
5545191.7865	7421922.1558	172.9342409144
5545191.5475	7421923.2681	172.496064
5545191.3541	7421924.368	172.0336818288
5545191.4131	7421925.5051	170.7876458288
5545191.4714	7421926.6664	170.2117692192
5545191.5847	7421927.8357	170.209625524
5545191.7591	7421929.0111	170.303661524
5545191.8123	7421930.2117	170.306764
5545191.9328	7421931.4204	170.4917409144
5545191.9556	7421932.5932	170.6146692192
5545191.9589	7421933.8	170.6184381336
5545191.9827	7421934.9718	170.69535630480001
5545191.9485	7421936.1234	170.638389524
5545191.9634	7421937.298	170.620453524
5545191.9077	7421938.4326	170.57632552400003
5545191.908	7421939.5847	170.5119178288
5545191.8696	7421940.7154	170.4099923048
5545191.8428	7421941.8528	170.3701692192
5545191.8694	7421942.9776	170.36247691440002
5545191.8351	7421944.0663	170.3478381336
5545191.9884	7421945.1349	170.3877178288
5545192.214	7421946.0985	170.4987486096
5545192.3457	7421947.1626	170.5692126096
5545192.4839	7421948.1919	170.5682818288
5545192.5511	7421949.3404	170.58422552399998
5545192.7692	7421950.5238	170.6172049144
5545192.8989	7421951.6569	170.606153524
5545193.0399	7421952.8604	170.7232178288
5545193.1467	7421954.0236	170.8737563048
5545193.273	7421955.1944	171.097653524
5545193.3923	7421956.3794	171.1825332192
5545193.4641	7421957.5606	171.357364
5545193.6023	7421958.7418	171.29909230479998
5545193.6735	7421959.8856	171.24279721919999
5545193.8492	7421961.0656	171.3239923048
5545193.9679	7421962.1479	171.403289524
5545194.2408	7421963.3635	171.1713923048
5545194.5218	7421964.5368	170.92399721919998
5545194.7411	7421965.7894	170.8845846096
5545194.9901	7421967.0407	170.693364
5545195.0946	7421968.2835	170.432989524
5545195.1497	7421969.5404	170.3159049144
5545195.09	7421970.7273	170.6271486096
5545195.0046	7421971.9506	170.7794923048
5545194.8566	7421973.1067	171.01874860959998
5545194.5401	7421974.2766	171.52576399999998
5545194.1236	7421975.352	171.8162206096
5545193.5235	7421976.4197	171.9031563048
5545192.8807	7421977.476	172.0696101336
5545192.2503	7421978.5399	172.5700206096
5545191.6399	7421979.6	173.28866152400002
5545191.0248	7421980.6738	173.9368518096
5545190.4719	7421981.7771	174.08400319999998
5545189.9292	7421982.8671	174.6969004192
5545189.4927	7421984.0075	174.955428724
5545189.0489	7421985.1125	175.1832748952
5545188.754	7421986.2625	175.84643119999998
5545188.4778	7421987.3821	176.3812955048
5545188.3545	7421988.4838	178.9622793904
5545188.2491	7421989.5467	180.550396
5545188.4152	7421990.628	180.95573199999998
5545188.6023	7421991.7297	180.9396436952
5545188.7868	7421992.8906	180.9152563048
5545189.0212	7421994.1242	180.9551923048
5545189.1235	7421995.326	180.7316153904
5545189.184	7421996.5793	180.247536
5545188.9139	7421997.6848	179.4454716952
5545188.5346	7421998.8005	178.4788950856
5545187.9714	7421999.7691	177.36483599999997
5545187.3079	7422000.7471	176.49656720000002
5545186.5918	7422001.6369	176.3318721144
5545185.8445	7422002.5289	176.3076518096
5545185.0364	7422003.435	176.5929004192
5545184.2087	7422004.274	176.8308769144
5545183.4065	7422005.1912	176.8472667808
5545182.6028	7422006.0509	176.66761089519997
5545181.8909	7422007.003	176.7259158096
5545181.1703	7422007.8988	176.9443563048
5545180.5239	7422008.813	178.008464
5545179.8557	7422009.6944	179.8021307808
5545179.2147	7422010.585	181.58640000000003
5545178.5463	7422011.4641	181.6087
5545177.8296	7422012.3364	181.5987
5545177.2194	7422013.2633	181.58740400000002
5545176.559	7422014.1627	181.5632206096
5545176.0034	7422015.1548	181.4847756952
5545175.4514	7422016.1322	181.39368339039999
5545174.9555	7422017.202	181.3197833904
5545174.5925	7422018.2713	181.2361793904
5545174.2792	7422019.3726	181.1247116952
5545174.1726	7422020.5356	180.9881923048
5545173.9371	7422021.6767	180.7894756952
5545173.758	7422022.8239	180.52050000000003
5545173.5222	7422023.9541	180.275868
5545173.2582	7422025.0443	179.74405908560001
5545173.0098	7422026.1541	178.7796950856
5545172.7266	7422027.2255	177.5410126096
5545172.4598	7422028.3591	177.0472846096
5545172.1654	7422029.4711	176.5608158096
5545171.8499	7422030.5792	176.2384364192
5545171.5155	7422031.7212	175.903956724
5545171.1258	7422032.7919	175.7697875048
5545170.6972	7422033.925	175.81520319999998
5545170.1978	7422034.9626	175.9526748952
5545169.6126	7422036.0468	176.1117004192
5545168.9859	7422037.0414	176.5997955048
5545168.3414	7422038.0501	176.67649550480002
5545167.4888	7422038.7839	176.51784659039998
5545166.5656	7422039.4353	176.3813388952
5545165.6095	7422040.0753	176.15567980959997
5545164.5238	7422040.5141	175.8802518096
5545163.422	7422041.0343	175.493820724
5545162.3141	7422041.4981	175.1739672
5545161.1909	7422042.0275	174.7327158096
5545160.1275	7422042.5322	174.1505955048
5545159.0516	7422043.181	173.7542158096
5545158.0296	7422043.7455	173.2836486096
5545157.1221	7422044.4158	172.9462741336
5545156.2246	7422044.9924	172.45409721919998
5545155.3428	7422045.6852	172.2881126096
5545154.4994	7422046.2849	172.0934741336
5545153.6523	7422046.9679	172.0053381336
5545152.8224	7422047.5668	171.7582
5545151.8779	7422048.0621	171.5832206096
5545150.9585	7422048.4765	171.64132830480003
5545150.0233	7422048.8867	171.6827332192
5545149.0914	7422049.2296	171.69694582879998
5545148.1899	7422049.5901	171.71492830480003
5545147.2774	7422049.9449	171.7574923048
5545146.3838	7422050.2389	171.8529972192
5545145.539	7422050.6029	171.82964582879998
5545144.7742	7422051.0147	171.88786921919998
5545143.9725	7422051.4015	171.8939049144
5545143.1768	7422051.6193	171.91434582879998
5545142.3525	7422051.8839	171.8867741336
5545141.5442	7422052.0883	172.119261524
5545140.699	7422052.3256	172.2901486096
5545139.8291	7422052.5211	172.2288283048
5545139.0639	7422052.4159	172.195464
5545138.2314	7422052.2972	172.2187563048
5545137.4557	7422052.0833	172.2897563048
5545136.6078	7422051.9244	172.4599049144
5545135.793	7422051.6954	172.5634458288
5545135.0444	7422051.3807	172.75437413359998
5545134.3488	7422051.049	173.0381409144
5545133.6652	7422050.7448	173.03874582880002
5545133.0702	7422050.3132	173.134464
5545132.515	7422049.8112	173.2313741336
5545132.0362	7422049.3177	173.5315923048
5545131.5495	7422048.9976	173.71945630480002
5545131.0009	7422048.6936	173.7097206096
5545130.6235	7422048.5425	173.9292955048
5545130.3187	7422048.3452	174.20955672399998
5545130.0296	7422048.1869	174.45874659039998
5545129.7981	7422048.0037	174.7030312
5545129.6816	7422047.9861	175.00109272400002
5545129.949	7422048.3908	175.1922081144
5545130.3585	7422048.7528	175.3581108952
5545130.6179	7422048.9017	175.47247211440003
5545131.1251	7422049.0028	175.6564595048
5545131.7155	7422049.1584	176.0716388952
5545132.2154	7422049.2875	176.52608502880003
5545132.8999	7422049.182	176.84107169520001
5545133.5447	7422048.9064	176.77165630480002
5545133.949	7422048.6643	176.9425126096
5545134.1477	7422048.5445	177.3307409144
5545134.6192	7422048.2751	178.1665513904
5545134.794	7422048.2138	178.2306923048
5545134.946	7422048.1785	178.6195923048
5545134.9683	7422047.9635	178.4532409144
5545134.7403	7422048.0116	178.14460491440002
5545134.5366	7422047.8581	178.4946307808
5545134.3552	7422047.7677	179.2569793904
5545134.2098	7422047.8402	179.7620923048
5545134.1657	7422047.8726	179.8181153904
5545134.201	7422047.856	192.78966400000002
5545134.133	7422047.8575	193.1992396952
5545134.1162	7422047.863	193.3658923048
5545134.0842	7422047.905	193.4801123048
5545134.0183	7422047.9239	193.6091876952
5545134.0308	7422047.903	193.6875876952
5545134.0364	7422047.9139	193.707896
5545134.0253	7422047.9086	193.7750443048
5545133.9946	7422047.8995	193.81622
5545134.0213	7422047.9212	193.87828000000002
5545133.9625	7422047.9006	193.93533200000002
5545133.9738	7422047.8903	194.04021999999998
5545133.9725	7422047.9146	194.14689600000003
5545134.0325	7422047.8825	194.26797630480002
5545133.9973	7422047.8881	194.3720556952
5545134.0351	7422047.8214	194.475084
5545134.095	7422047.7923	194.573816
5545134.0747	7422047.808	194.6741083048
5545134.1089	7422047.8238	194.798932
5545134.1893	7422047.7946	194.83919600000002
5545134.2536	7422047.761	194.962832
5545134.2242	7422047.8188	195.034432
5545134.166	7422047.8554	195.126736
5545134.0978	7422047.8802	195.19009599999998
5545133.9693	7422047.9559	195.2648796952
5545133.895	7422047.9518	195.3348716952
5545133.9438	7422047.9117	195.391684
5545133.9019	7422047.9474	195.66171569520003
5545133.6897	7422048.046	195.795568
5545133.3942	7422048.1554	195.902252
5545133.1769	7422048.0187	196.0022396952
5545133.1648	7422048.0052	196.112868
5545133.1005	7422048.0057	196.196408
5545133.0285	7422048.0265	196.30893600000002
5545132.9949	7422048.0244	196.3802796952
5545132.9172	7422048.0383	196.448936
5545132.7966	7422048.0655	196.546244
5545132.6666	7422048.1031	196.5828636952
5545132.587	7422048.1149	196.6679716952
5545132.5656	7422048.1071	196.6638556952
5545132.4917	7422048.1236	196.582152
5545132.3866	7422048.1429	196.543784
5545132.2959	7422048.1472	196.411776
5545132.2268	7422048.1738	195.522312
5545132.1102	7422048.1955	194.6894
5545131.9913	7422048.2054	193.57188000000002
5545131.9253	7422048.1962	192.60646400000002
5545131.8019	7422048.2091	192.48169230480002
5545131.7286	7422048.2292	185.3152513904
5545131.6358	7422048.2501	184.3436396952
5545131.496	7422048.2643	183.1936526096
5545133.2118	7422052.5274	180.72965139040002
5545133.1402	7422052.6949	178.36794860959998
5545133.9948	7422049.9285	177.8392076952
5545133.9959	7422050.0059	177.6282563048
5545133.9604	7422050.0939	177.58494860960002
5545134.9773	7422049.719	177.17235630480002
5545133.6517	7422049.3404	177.3016769144
5545133.6116	7422049.3878	177.91977169519998
5545133.5687	7422049.4491	177.9458436952
5545133.5239	7422049.5099	178.9316950856
5545133.4848	7422049.5748	179.6936950856
5545133.4398	7422049.6437	179.2979158096
5545134.1721	7422047.918	179.00731580960002
5545134.2438	7422047.5474	178.95245630480002
5545134.2336	7422047.5088	179.03097169519998
5545134.3054	7422047.8781	179.2052563048
5545134.3044	7422047.8672	179.31935139040002
5545134.316	7422047.8981	179.19038460960002
5545134.3062	7422047.8863	179.0311153904
5545134.3102	7422047.8836	178.9268076952
5545134.3304	7422047.884	178.925120724
5545134.3137	7422047.8647	178.9336436952
5545134.3126	7422047.8633	178.6056590856
5545134.3156	7422047.8575	178.51097691440003
5545134.3437	7422047.8634	178.41122552400003
5545134.3184	7422047.8778	186.716
5545134.3209	7422047.8577	186.3724756952
5545134.4201	7422047.8333	185.989696
5545134.403	7422047.8589	185.98307169519998
5545134.3829	7422047.8777	185.9950243048
5545134.3734	7422047.8642	186.072064
5545134.2647	7422047.8502	186.5303756952
5545134.2866	7422047.8558	186.8339243048
5545134.3375	7422047.8409	187.22560769519998
5545134.2415	7422047.842	188.0422603048
5545134.3956	7422047.8289	188.59439600000002
5545134.4692	7422047.8457	189.198104
5545134.4071	7422047.8384	189.81779600000002
5545134.4083	7422047.8214	190.71869230480002
5545134.4159	7422047.8115	191.284152
5545134.3807	7422047.7894	192.1837
5545134.4449	7422047.7718	192.621464
5545134.3582	7422047.7787	193.2776923048
5545134.3601	7422047.777	193.8966443048
5545134.3909	7422047.761	194.49067630480002
5545134.3923	7422047.755	194.93278800000002
5545134.3929	7422047.7906	195.4335716952
5545134.3321	7422047.806	195.7517636952
5545134.303	7422047.8005	196.2127
5545134.3857	7422047.7514	195.96750400000002
5545134.3254	7422047.7572	197.538616
5545134.3092	7422047.7745	196.16821199999998
5545134.3123	7422047.7628	195.28617599999998
5545134.3102	7422047.762	194.970876
5545134.3368	7422047.7679	194.380248
5545134.3293	7422047.755	193.6953396952
5545134.3372	7422047.7548	193.3175236952
5545134.2835	7422047.7935	192.82292369520002
5545134.2813	7422047.7936	192.4102716952
5545134.2501	7422047.7999	192.2851443048
5545134.2584	7422047.7925	192.167716
5545134.2727	7422047.8042	191.9662763048
5545134.3075	7422047.7708	192.13669599999997
5545134.3664	7422047.7708	192.0833083048
5545134.3652	7422047.7788	192.0483083048
5545134.3381	7422047.7843	196.2347876952
5545134.2264	7422047.9594	196.133676
5545133.9186	7422048.5293	196.134376
5545133.7482	7422049.0129	193.06293599999998
5545133.5874	7422049.4749	193.056304
5545133.3893	7422049.8366	193.02388000000002
5545133.1072	7422050.1056	193.02188
5545132.8535	7422050.4389	192.96083600000003
5545132.5738	7422050.8114	193.1951923048
5545132.3252	7422051.1419	193.20368000000002
5545132.0661	7422051.4533	193.1958556952
5545131.8359	7422051.7916	193.27332
5545131.617	7422052.16	193.2707763048
5545131.4514	7422052.3858	193.2644396952
5545131.297	7422052.6207	193.34611999999998
5545131.1575	7422052.8827	193.47663599999998
5545130.9989	7422053.1123	193.2884716952
5545130.8616	7422053.4126	193.37473599999998
5545130.742	7422053.6712	193.4539396952
5545130.6269	7422053.9154	193.477548
5545130.5121	7422054.1317	193.483316
5545130.7392	7422054.5763	193.5756556952
5545130.5374	7422054.597	193.72996799999999
5545130.4584	7422054.8014	196.59450400000003
5545130.4518	7422055.1287	196.61490400000002
5545130.4012	7422055.4954	198.264228
5545130.287	7422055.8488	198.263528
5545130.0289	7422056.3301	197.589136
5545129.6961	7422056.7631	193.299816
5545129.355	7422057.0894	193.8488206096
5545128.9207	7422057.3228	193.6932283048
5545128.5089	7422057.4182	193.7244283048
5545128.1566	7422057.3522	193.7338283048
5545127.9094	7422057.1605	193.7526283048
5545127.7928	7422056.9595	194.1292
5545127.8928	7422056.9407	193.9638603048
5545128.1339	7422057.0748	193.792632
5545128.4612	7422057.3738	193.9997556952
5545128.8537	7422057.7447	193.898432
5545129.3068	7422058.0569	193.9487556952
5545129.8244	7422058.4885	194.3925716952
5545130.3824	7422058.7998	193.879364
5545131.0185	7422059.101	193.925996
5545131.6617	7422059.3976	193.89308
5545132.3412	7422059.5928	194.1224923048
5545133.1247	7422059.7778	194.15308000000002
5545133.8864	7422059.7827	194.076384
5545134.6985	7422059.5969	194.0231236952
5545135.4607	7422059.2695	194.204016
5545136.2802	7422058.7962	194.0311763048
5545136.7788	7422057.8101	193.97092369519999
5545137.8719	7422057.8137	194.108096
5545138.6672	7422056.8976	193.9306716952
