X,Y,Z
5545135.7182,7422061.3171,188.5269763048
5545135.8692,7422062.1661,188.5318763048
5545136.0103,7422062.8642,188.5104763048
5545136.3743,7422063.6466,188.5341763048
5545136.6674,7422064.3314,175.524125524
5545136.9044,7422064.9222,174.5997873904
5545137.1103,7422065.4074,174.50242308560001
5545137.2625,7422065.7863,174.4668950856
5545137.386,7422066.068,174.3682153904
5545137.4779,7422066.2822,174.4877409144
5545137.5552,7422066.2371,174.3712436952
5545137.9131,7422066.1202,174.5015590856
5545138.5048,7422066.2166,174.3762590856
5545139.0004,7422066.3229,174.1991563048
5545139.3695,7422066.3994,174.22567691440003
5545139.7395,7422066.4632,173.8791004192
5545140.0597,7422066.5204,173.8951955048
5545140.2752,7422066.3979,173.8946644192
5545140.2206,7422065.6359,174.086564
5545140.5232,7422064.8293,174.2149409144
5545141.0282,7422063.857000001,174.2577563048
5545141.8922,7422063.2291,174.1804081144
5545142.911,7422062.9265,174.2561004192
5545143.8389,7422062.8979,174.3958518096
5545144.6981,7422062.8386,174.1982409144
5545145.5689,7422062.6117,174.07613889520002
5545146.4046,7422062.4198,174.10455950480002
5545147.2649,7422062.2954,174.0567081144
5545148.8344,7422062.1416,173.5725850288
5545149.7009,7422062.168,173.5480748952
5545150.5737,7422062.1718,173.3870748952
5545151.3394,7422062.2005,173.393420724
5545152.0927,7422062.2328,173.4217312
5545152.9428,7422061.1784,173.6525518096
5545154.7185,7422060.2528,173.8441441144
5545156.3712,7422060.8268,174.1668955048
5545157.8675,7422061.4841,174.444520724
5545159.2572,7422062.1416,174.6919388952
5545160.7521,7422062.7328,175.11033889520002
5545162.7341,7422063.7029,175.2613388952
5545165.8337,7422064.9506,175.7811032
5545169.4372,7422065.9608,175.3119850288
5545173.1196,7422066.9624,175.8479644192
5545177.3283,7422067.7516,175.4046409144
5545183.2456,7422069.1128,167.33882830480002
5545190.1452,7422070.0166,168.3925458288
5545194.3591,7422069.539,171.1357563048
5545198.6948,7422069.3264,171.0261563048
5545202.9163,7422070.0363,171.0209972192
5545206.932,7422071.232999999,170.83652552400002
5545210.667,7422073.0017,170.821253524
5545214.2935,7422074.9594,170.8811049144
5545217.6567,7422077.0443,171.0529672
5545220.9231,7422079.142999999,170.7719381336
5545224.2759,7422080.7635,170.92594582880002
5545227.9456,7422081.84,170.9576126096
5545231.9268,7422082.6078,171.0830741336
5545235.9178,7422083.0503,171.1077798096
5545239.719,7422082.9924,171.0640846096
5545242.3419,7422081.478999999,170.6842458288
5545245.8669,7422080.4389,170.8413332192
5545249.9805,7422080.6113,171.02637980959997
5545254.2136,7422081.2235,170.97984860960003
5545258.3259,7422082.3684,171.0069283048
5545262.4071,7422083.3704,171.15762552400003
5545266.4506,7422084.5018,171.35829721919998
5545270.5136,7422085.7223,171.271420724
5545274.8991,7422086.874,172.6919441144
5545279.219,7422086.9582,174.884136
5545282.3019,7422085.9521,173.58059550480002
5545284.4729,7422084.5913,172.7613955048
5545287.0167,7422082.9991,172.53593641920003
5545288.7376,7422080.6175,172.0972644192
5545289.9039,7422077.8642,171.38610319999998
5545291.0134,7422075.0193,170.99759999999998
5545291.9199,7422072.0523,170.9857381336
5545292.7207,7422068.977999999,170.848861524
5545293.2431,7422065.856000001,170.7974049144
5545293.0523,7422062.1498,170.7309049144
5545294.2797,7422058.5797,170.804653524
5545296.4883,7422055.6107,170.7942206096
5545298.2942,7422052.9599,170.65242552400002
5545300.3794,7422050.7493,170.58284860960003
5545301.4266,7422047.8984,170.5196381336
5545303.2226,7422044.7234,170.44359230479998
5545305.2081,7422041.1536,170.317125524
5545307.3392,7422037.6704,170.2027458288
5545309.261,7422034.0474,169.9643101336
5545310.4107,7422030.286,169.7960692192
5545310.3048,7422025.7581,169.8154409144
5545312.6096,7422021.6663,169.915464
5545316.0269,7422018.3881,170.2127409144
5545320.337,7422016.3423,170.4706818288
5545324.8972,7422015.2783,170.868653524
5545329.344,7422013.9493,170.7442972192
5545333.0779,7422011.6726,170.5656409144
5545335.7658,7422008.6328,170.4102178288
5545337.3094,7422005.1462,170.1989972192
5545338.4917,7422001.5632,170.0196563048
5545339.6089,7421998.012,169.92772060960002
5545340.4082,7421994.6269,169.91988182880002
5545340.1953,7421991.1332,169.8647178288
5545340.043,7421987.76,169.859064
5545339.7425,7421984.6182,170.31162552399996
5545338.1415,7421981.8785,170.57206399999998
5545336.345,7421978.6519,169.9887846096
5545337.0894,7421975.3172,170.4616332192
5545339.0494,7421971.9708,170.35998952399999
5545341.9698,7421968.9081,169.920489524
5545345.0249,7421966.0202,170.2667741336
5545348.1569,7421963.2372,170.492925524
5545351.5263,7421960.3686,170.0925178288
5545353.7738,7421957.2976,169.99181013359998
5545354.8618,7421954.1963,169.9619126096
5545355.3704,7421950.9436,169.7383126096
5545355.4798,7421947.4332,170.13738952399999
5545355.0383,7421944.0762,170.5390486096
5545354.0453,7421941.5254,170.711289524
5545352.9727,7421939.7165,170.2096126096
5545352.2068,7421938.207,170.0136846096
5545350.9953,7421936.727999999,170.02207691439997
5545349.6864,7421935.353999999,169.984553524
5545348.7126,7421933.9158,169.89168460960002
5545347.989,7421932.6031,169.8272206096
5545346.4462,7421931.8923,169.842553524
5545344.6611,7421930.5105,169.6534283048
5545343.0878,7421928.1323,169.7735332192
5545308.3114,7422008.509,169.7977332192
5545339.1401,7421923.2269,-130.2240436952
5545336.7234,7421920.7757,169.7012409144
5545334.3267,7421918.0839,169.75465352400002
5545331.8736,7421915.1078,169.925553524
5545328.9421,7421912.6335,169.85769721920002
5545326.1046,7421910.2621,169.49627413360002
5545323.2729,7421908.0347,169.4287206096
5545320.5112,7421906.0109,169.0656178288
5545317.5082,7421903.8634,168.82260491440002
5545314.3086,7421901.3556,168.77992552400002
5545310.6831,7421899.8315,168.8230101336
5545307.1372,7421899.5818,168.976564
5545303.8246,7421899.9366,169.0226692192
5545300.4049,7421899.9528,169.1091126096
5545297.3496,7421898.2084,168.9510769144
5545294.4246,7421895.8772,168.7987126096
5545291.6329,7421893.285,168.69969230479998
5545288.6391,7421890.9094,168.71053321920002
5545285.4353,7421889.0434,168.9622178288
5545282.262,7421887.5595,168.93053321920002
5545278.9175,7421886.701,168.9459846096
5545275.8147,7421887.2121,168.748953524
5545272.8618,7421888.356000001,168.589953524
5545269.8093,7421889.0934,168.5476381336
5545266.9274,7421890.0509,168.6369818288
5545263.9439,7421891.2234,168.598053524
5545261.3048,7421891.9628,168.5773692192
5545259.2143,7421892.8657,168.737053524
5545257.8481,7421894.6455,169.4735409144
5545256.039,7421897.5769,170.5387206096
5545253.765,7421898.7354,170.55247691440002
5545252.0061,7421897.6128,169.9757409144
5545249.9363,7421896.0137,170.6246563048
5545248.4183,7421893.4836,170.8037692192
5545246.8882,7421890.8317,170.9319283048
5545245.7105,7421887.6071,170.9438741336
5545244.8127,7421883.7425,170.76488460960002
5545243.4832,7421880.1611,170.068489524
5545241.2588,7421877.9831,169.6762
5545238.7197,7421876.932999999,170.11931013359998
5545236.1291,7421876.5517,169.971464
5545233.8083,7421876.2106,170.0509
5545231.5893,7421876.2499,170.9562692192
5545229.176,7421876.515,170.8972
5545226.5642,7421876.0999,170.72069721920002
5545223.4786,7421875.0337,171.22405950479998
5545220.2325,7421873.3946,171.35321580960002
5545216.8371,7421871.2601,171.45270811440002
5545213.4767,7421868.8884,172.21075672400002
5545209.9945,7421866.9565,171.1637441144
5545206.6102,7421864.774,171.041664
5545203.4493,7421862.2868,170.813789524
5545200.0688,7421860.2332,170.4899332192
5545196.3269,7421858.924,168.93552830480002
5545192.6764,7421858.2826,168.652525524
5545189.8408,7421859.1037,169.18528182880002
5545186.7919,7421860.7027,169.48692552400001
5545183.1083,7421862.1387,169.5033692192
5545180.1108,7421864.4681,171.372420724
5545178.6172,7421867.2462,174.0805875048
5545177.8748,7421870.2009,176.8566950856
5545176.5023,7421873.2109,177.32183600000002
5545174.1963,7421876.2242,177.4881756952
5545171.6007,7421879.1509,177.4650923048
5545169.0801,7421882.1252,177.2652409144
5545166.9424,7421885.3857,175.90397169520003
5545165.5234,7421889.0259,173.8527465904
5545164.7799,7421892.9122,170.047764
5545163.8186,7421896.5942,169.46769230479998
5545163.2348,7421900.5489,168.4358178288
5545162.573,7421904.475,167.817461524
5545161.174,7421908.1891,167.56788460960001
5545160.0738,7421912.1074,167.694753524
5545158.663,7421915.7583,167.4085818288
5545157.1784,7421919.4818,167.1477049144
5545156.0846,7421923.4434,167.095989524
5545154.7587,7421927.4407,166.521961524
5545153.0315,7421931.4627,167.6150923048
5545151.5269,7421935.4633,168.7865846096
5545150.5761,7421939.516,170.871864
5545149.9607,7421943.6685,173.4563441144
5545149.3729,7421947.8225,175.22115630480002
5545148.4673,7421951.7164,177.0929563048
5545148.1631,7421955.9532,179.92575630480002
5545149.188999999,7421960.4577,180.559204
5545150.0036,7421964.8028,180.39030000000002
5545151.0476,7421969.0304,180.12987939040002
5545151.5766,7421973.737000001,179.9638436952
5545151.4284,7421978.3199,180.33659600000001
5545150.6164,7421982.6746,182.25018830480002
5545151.8978,7421987.1187,186.0090716952
5545154.3704,7421990.9063,188.02689999999998
5545157.8819,7421992.5783,193.471028
5545161.7686,7421995.2826,193.2855396952
5545163.4567,7421998.8428,192.27156000000002
5545165.0255,7422002.76,192.391676
5545165.4962,7422006.5547,192.48151569520002
5545165.0221,7422010.385,192.798312
5545164.0905,7422014.3928,193.1045156952
5545162.5489,7422018.1619,193.4967
5545161.7515,7422022.2331,194.08423600000003
5545161.5753,7422026.2379,194.2535236952
5545160.8519,7422030.1488,194.605172
5545159.4461,7422033.5235,194.772376
5545157.7236,7422036.6103,194.786208
5545156.2238,7422039.8933,194.95526
5545154.6731,7422043.0756,194.83528
5545152.5341,7422045.7933,193.5280636952
5545149.672,7422048.4467,191.9289396952
5545146.1862,7422050.4445,191.34808
5545142.4902,7422052.8335,185.7820283048
5545138.7041,7422054.6399,186.048668
5545136.1287,7422054.5085,185.9082923048
5545134.7795,7422053.6583,186.2406283048
5545133.4738,7422052.9017,187.674296
5545132.845,7422051.0803,188.6667043048
5545132.0359,7422048.9469,190.021532
5545131.0522,7422046.9311,191.8705763048
5545130.2167,7422046.0152,193.347368
5545130.1642,7422046.0845,195.62542000000002
5545130.2006,7422046.0776,195.675332
5545130.24,7422046.1748,195.76057200000002
5545130.1213,7422046.2951,195.74664800000002
5545129.9061,7422045.9147,195.652724
5545129.8484,7422045.6861,196.102068
5545129.7958,7422045.597999999,196.16206400000002
5545160.0522,7422050.4860000005,196.00796400000002
5545163.0463,7422046.4353,172.994920724
5545166.4634,7422042.7409,172.6890441144
5545169.7293,7422039.6411,172.9601004192
5545171.7445,7422035.6338,173.9582748952
5545173.1523,7422031.0898,175.20397169519998
5545173.904,7422026.4837,176.10142830479998
5545173.8663,7422021.7685,184.8457
5545174.172,7422016.8026,193.66080399999998
5545172.5228,7422013.1931,193.5388
5545169.5373,7422005.2045,193.04351200000002
5545167.998,7422001.4608,192.52750400000002
5545164.467,7421998.6813,192.217124
5545161.8592,7421990.084,192.30214800000002
5545161.7661,7421985.3397,188.79045200000002
5545160.4426,7421980.8338,185.7169756952
5545155.1006,7421974.3457,182.16947569520002
5545151.0533,7421971.8478,180.3918806096
5545146.402000001,7421972.5641,180.181864
5545142.0604,7421971.7866,180.13760000000002
5545138.8854,7421968.7141,180.0827436952
5545135.6813,7421965.5232,180.2553206096
5545131.8568,7421963.3888,180.6623603048
5545128.9064,7421961.7979,181.488404
5545126.4736,7421961.7356,182.9919923048
5545123.9496,7421963.2461,185.80532430480002
5545121.3845,7421963.265,186.62738830479998
5545118.7208,7421962.2977,187.3966923048
5545119.1937,7421960.8019,189.082484
5545123.5652,7421954.9166,189.2095
5545126.9667,7421952.9472,183.56629999999998
5545130.6966,7421950.1175,181.723704
5545130.9101,7421948.175,181.12885630480002
5545128.6214,7421946.2763,181.01072830479998
5545125.4811,7421944.2018,181.0101396952
5545121.5181,7421944.6581,181.2587206096
5545116.8221,7421945.329,181.559464
5545112.6328,7421946.7888,183.5047396952
5545109.6404,7421949.9231,186.1506206096
5545106.405,7421951.5039,187.42928830480002
5545101.5318,7421953.2074,187.49772430480002
5545100.1157,7421951.3749,188.5488206096
5545099.2872,7421947.6909,188.6689443048
5545099.0308,7421943.1973,186.9310603048
5545100.1866,7421938.3588,185.66142430480002
5545101.344,7421933.3245,184.7030756952
5545099.7439,7421929.7661,179.1911756952
5545099.6962,7421925.8645,176.7378206096
5545101.255,7421921.6846,175.4944513904
5545103.6225,7421917.32,172.0765955048
5545105.0879,7421912.8199,169.05281260959998
5545103.8165,7421909.9489,166.9609332192
5545103.8073,7421906.2789,166.21316921919998
5545105.6141,7421902.6154,166.247853524
5545109.6528,7421900.6572,166.14567691439998
5545113.0113,7421897.3192,166.2106486096
5545114.6636,7421892.8742,166.3638972192
5545114.2521,7421887.1795,166.40144860959998
5545116.1875,7421881.8651,166.2969846096
5545120.0087,7421879.0363,166.9634972192
5545125.1765,7421877.3928,167.97298952399998
5545131.5167,7421876.5934,169.0621818288
5545136.8915,7421873.6294,170.2788563048
5545140.0043,7421870.4132,174.0981388952
5545138.7904,7421867.607999999,174.9448126096
5545140.6018,7421863.7889,174.9128793904
5545144.9265,7421862.1967,174.8678307808
5545150.3019,7421862.7037,175.0015230856
5545155.6123,7421864.4443,175.3501
5545160.5643,7421867.6085,175.7689873904
5545165.5966,7421871.4142,176.13354860959998
5545171.3537,7421872.8672,176.77942830479998
5545177.4047,7421869.7632,177.3857206096
5545179.3514,7421871.1286,177.3393307808
5545182.6195,7421874.312999999,177.4081116952
5545185.8208,7421880.084,177.806332
5545186.2566,7421886.8251,177.9685153904
5545183.7065,7421892.0313,176.7425769144
5545182.3399,7421898.049,171.4104441144
5545185.0059,7421902.7042,167.7278049144
5545188.3489,7421907.4473,166.7944178288
5545191.1645,7421912.4247,167.8901049144
5545193.8545,7421917.6446,167.9688
5545196.5377,7421922.9166,168.48386399999998
5545198.9186,7421928.2507,168.712453524
5545201.5452,7421933.5618,168.9632972192
5545204.8623,7421938.7643,169.74662830480003
5545208.2049,7421944.2425,170.0703381336
5545211.0808,7421949.9628,171.4786748952
5545211.3362,7421954.8463,172.01633119999997
5545210.9134,7421959.879,172.6606004192
5545210.4581,7421965.2264,173.907420724
5545211.2905,7421970.8615,176.7817436952
5545212.5923,7421976.2276,186.006504
5545216.0666,7421980.3067,188.7290206096
5545220.7188,7421982.3781,188.76455199999998
5545225.2007,7421985.0024,188.6560403048
5545228.5251,7421989.3404,188.4885443048
5545230.8271,7421994.6759,186.3624283048
5545233.7901,7421999.7602,175.2949716952
5545238.028,7422003.1232,171.830328724
5545241.9366,7422006.8752,171.4210518096
5545244.7966,7422011.7828,171.148128724
5545248.2297,7422016.3346,171.09725180959998
5545252.2532,7422018.5709,170.981125524
5545257.1908,7422018.8039,170.8541923048
5545260.9766,7422021.3215,171.0466846096
5545265.1944,7422024.7407,171.1765955048
5545269.6744,7422028.0645,170.9492692192
5545274.1746,7422031.5438,170.4640049144
5545277.6242,7422035.6914,169.8526923048
5545280.3827,7422039.696,169.4983381336
5545284.2552,7422043.1231,169.5076818288
5545283.9520000005,7422046.4457,169.49509999999998
5545280.1546,7422048.8818,169.402025524
5545275.1622,7422049.5778,169.503361524
5545269.6292,7422049.3577,169.5716409144
5545265.4617,7422047.1551,169.5638972192
5545261.5565,7422044.2234,169.4293692192
5545257.8235,7422044.1912,169.2704818288
5545254.3642,7422045.6625,169.185089524
5545250.1173,7422047.0497,169.2357409144
5545245.8989,7422048.9345,169.32013321920002
5545241.2742,7422051.1101,169.2434
5545236.7533,7422053.6248,169.24823321920002
5545232.6837,7422056.6845,169.5602049144
5545228.1654,7422058.1739,169.4235692192
5545223.3495,7422057.8331,169.39813321920002
5545219.5344,7422061.7621,169.4142381336
5545220.3975,7422065.3708,169.391189524
5545223.4189,7422067.992000001,169.6600846096
5545224.9987,7422072.2642,169.7034283048
5545224.1217,7422076.9748,169.839761524
5545223.4926,7422081.683999999,170.0549486096
5545222.1131,7422084.6621,170.30177691440002
5545219.6732,7422086.703,170.45894582879998
5545216.1084,7422087.7058,170.68674582879999
5545211.8119,7422087.3949,170.9155178288
5545206.7999,7422087.9383,169.84256152400002
5545202.0345,7422087.6182,170.421661524
5545198.1671,7422086.2028,170.3128409144
5545194.4186,7422083.6431,170.171125524
5545190.1821,7422082.2481,170.6290283048
5545187.5663,7422079.5339,171.4717850288
5545184.5373,7422076.9375,171.2294955048
5545183.9433,7422073.4276,170.879161524
5545183.8876,7422068.4307,170.7209101336
5545184.9486,7422062.2295,169.9604
5545187.6263,7422056.0929,169.804589524
5545188.0921,7422050.4024,169.9178458288
5545185.832,7422047.5524,171.4489441144
5545183.4017,7422044.0251,171.5460441144
5545182.2726,7422038.6055,171.7230108952
5545179.1376,7422034.1432,172.26610811440003
5545174.6781,7422030.0965,174.20575630480002
5545175.5883,7422024.8197,180.9507436952
5545179.9641,7422021.1794,180.9333436952
5545183.137999999,7422016.3689,180.9333436952
5545181.3918,7422013.0244,192.95210400000002
5545180.4231,7422009.2826,192.8625716952
5545182.2864,7422006.8875,192.66516
5545186.0804,7422005.2207,192.288056
5545189.1404,7422001.9203,192.09468800000002
5545190.1699,7421997.7139,191.5890443048
5545191.9765,7421993.3824,191.2645283048
5545195.191000001,7421987.9981,190.77709230480002
5545198.8697,7421983.3277,190.24870399999998
5545201.7324,7421984.3542,189.6726
5545202.1469,7421988.1656,189.562584
5545200.5015,7421993.0656,189.7144603048
5545201.9922,7421998.1505,190.16303599999998
5545205.0546,7422002.3479,190.53225200000003
5545206.9860000005,7422006.863,190.758304
5545204.0591,7422010.5874,189.953932
5545199.7622,7422014.4786,186.49925630479999
5545196.4266,7422019.0162,187.305232
5545193.828,7422023.4872,186.10582430480002
5545189.3282,7422025.7594,183.2493756952
5545185.0589,7422029.5391,185.281404
5545180.7741,7422032.1733,184.5595716952
5545176.9229,7422035.634,184.001436
5545172.8554,7422037.8127,182.0462126096
5545168.3809,7422040.8933,181.14775260960002
5545164.8821,7422045.2605,181.24679600000002
5545163.0003,7422049.8822,180.28697169519998
5545159.5463,7422053.7095,176.9111950856
5545155.3599,7422057.4515,177.59966030479998
5545150.9725,7422059.078,177.6028
5545146.5338,7422060.0089,175.2540049144
5545142.3404,7422059.5591,181.1265108952
5545137.8236,7422059.3568,183.13196800000003
5545134.4293,7422056.8083,183.595032
5545131.3797,7422054.0488,184.9363923048
5545128.8636,7422051.8315,187.0419243048
5545128.9308,7422051.2599,189.9931603048
5545128.8496,7422049.4783,190.356316
5545127.6391,7422048.9306,191.131532
5545127.4738,7422048.9978,191.650796
5545127.254,7422049.0482,193.173536
5545127.4273,7422049.1620000005,193.119148
5545127.0277,7422049.0084,193.153568
5545127.3332,7422049.1288,193.04943600000001
5545127.0503,7422048.9618,193.00343600000002
5545127.0099,7422049.3107,192.914536
5545126.9622,7422049.3904,195.23591199999998
5545127.357000001,7422049.7236,192.45790399999998
5545128.145,7422050.0724,192.30212
5545128.7827,7422050.4227,191.54918800000002
5545129.336,7422050.8462,190.9997123048
5545129.7844,7422051.2407,190.0713083048
5545129.3932,7422051.4307,189.4657283048
5545129.7285,7422051.5564,190.26793600000002
5545130.187999999,7422051.8386,190.1677396952
5545130.8534,7422051.9397,189.9817083048
5545131.3991,7422052.1284,190.52925199999999
5545131.7371,7422053.3493,190.6561603048
5545132.8506,7422054.1723,189.1606083048
5545135.699,7422054.12,186.4532436952
5545139.7207,7422053.4338,185.099536
5545144.4971,7422052.3864,184.06632430480002
5545148.8758,7422050.3085,182.2006806096
5545150.9615,7422048.3897,181.76548060960002
5545151.443,7422045.2224,182.33870769520001
5545154.3649,7422042.3972,181.16007169519997
5545158.8708,7422040.2578,181.2928243048
5545163.3172,7422037.3613,181.8179436952
5545166.7444,7422033.4833,180.4465883048
5545169.2235,7422029.0153,180.987332
5545171.3329,7422024.4817,193.5134
5545172.2426,7422019.7434,193.8831636952
5545171.67,7422015.3667,193.8463556952
5545171.8921,7422011.0118,193.410328
5545172.2928,7422006.3563,192.88821569520002
5545170.7137,7422003.2592,192.5429876952
5545168.1289,7422000.0982,192.244224
5545166.7297,7421995.6409,192.08432800000003
5545166.8357,7421990.5535,191.5444283048
5545167.4934,7421985.197000001,188.498684
5545168.4677,7421979.8835,186.12927169519998
5545168.1097,7421974.9643,184.1035243048
5545165.2809,7421971.93,181.8528486096
5545161.2621,7421970.8561,180.6634283048
5545158.0798,7421967.7689,180.138532
5545157.0291,7421963.8078,180.1034436952
5545158.2615,7421959.6127,180.16998830480003
5545159.5846,7421954.4815,180.2362526096
5545158.3036,7421950.3519,179.4198068952
5545156.4489,7421946.4133,171.3907312
5545154.3844,7421941.8191,168.8210923048
5545151.1298,7421939.4434,168.73899721919997
5545147.5995,7421937.515,169.6228049144
5545144.4487,7421933.8851,168.7285458288
5545140.6513,7421930.0883,168.295953524
5545136.6389,7421929.9601,168.558864
5545132.6391,7421928.0909,168.698464
5545132.0252,7421924.3379999995,168.0429458288
5545134.1447,7421919.9709,168.3688769144
5545137.6244,7421915.4833,167.6267741336
5545140.075,7421910.4038,167.0110741336
5545139.5298,7421906.1539,166.8177049144
5545137.2841,7421902.9044,166.9137126096
5545134.4317,7421900.131,166.67768182880002
5545131.392000001,7421898.5265,167.1620332192
5545127.6985,7421897.8107,167.0642972192
5545123.8769,7421896.0644,167.035661524
5545121.4199,7421893.3528,166.80412552400003
5545120.4908,7421889.8967,166.7351049144
5545120.7020000005,7421887.2406,166.7701381336
5545121.1067,7421885.4101,166.73454860959998
5545121.393999999,7421884.1164,166.3713409144
5545121.5555,7421883.1396,166.37698952399998
5545122.0185,7421884.0228,166.4575178288
5545125.0863,7421883.1027,166.9443206096
5545130.2151,7421882.3362,167.720453524
5545135.3879,7421884.918,167.6850458288
5545139.6385,7421889.0865,167.568161524
5545143.8265,7421893.8758,167.77348182880002
5545148.9543,7421896.0277,167.69272830480003
5545154.433999999,7421895.9688,167.7350923048
5545159.4523,7421893.716,167.5356381336
5545163.3089,7421890.2103,167.2535126096
5545166.4011,7421886.1434,169.42039999999997
5545170.5583,7421885.3184,169.2461409144
5545175.1311,7421883.6633,169.466164
5545178.9033,7421880.0154,174.8156950856
5545180.0103,7421875.1307,177.7172513904
5545182.0213,7421870.8349,179.3485793904
5545186.6309,7421870.1993,177.886496
5545192.052999999,7421871.1218,179.0624206096
5545196.8359,7421870.2913,178.2086243048
5545201.9043,7421870.6356,177.86560000000003
5545206.7107,7421873.1643,178.30332430480001
5545211.1479,7421876.4065,178.80178830480003
5545216.07,7421879.6472,179.2898116952
5545220.9691,7421880.5921,179.89103599999999
5545224.987000001,7421879.4209,180.45051660960002
5545229.9536,7421879.1161,180.6537396952
5545235.2792,7421880.402000001,180.877332
5545240.8947,7421883.0935,181.04732430480001
5545247.0286,7421884.8382,179.79220769519998
5545251.1428,7421883.4823,171.1749178288
5545255.4112,7421881.4814,169.7311101336
5545260.2563,7421883.0331,169.62243813359999
5545264.6172,7421885.6361,169.0267741336
5545267.5703,7421889.7037,168.8280972192
5545270.4322,7421895.0498,168.5908126096
5545274.9191,7421898.062999999,168.55564091440002
5545279.6788,7421898.4307,168.598453524
5545284.6321,7421899.815,168.29554582880002
5545289.3983,7421901.8605,168.2717101336
5545294.5777,7421904.0825,168.8236178288
5545299.1772,7421904.3002,168.60004582879998
5545303.8659,7421903.8519,168.69613813360002
5545306.1689,7421907.7898,168.8088741336
5545307.3962,7421913.1452,169.00001013359997
5545309.0752,7421918.6327,168.8381923048
5545312.5618,7421921.4359,169.016189524
5545315.6694,7421925.8851,169.08319999999998
5545316.2243,7421931.5788,169.32887413359998
5545313.1753,7421935.1508,169.20546152400001
5545308.9523,7421937.9145,169.15460000000002
5545304.1261,7421940.3403,169.53221013360002
5545300.4758,7421944.4493,169.5101741336
5545299.3915,7421949.5223,169.3612126096
5545300.9924,7421954.1056,169.52121260959998
5545299.5697,7421958.0197,169.5130049144
5545296.1778,7421961.3696,169.7482923048
5545293.2925,7421965.8689,170.2260923048
5545293.0478,7421970.3788,171.49752350480003
5545293.6966,7421974.3134,170.802225524
5545294.3747,7421977.9121,170.5884126096
5545294.415,7421982.1751,170.43842552400002
5545294.1918,7421987.1903,170.3876923048
5545293.0634,7421992.2121,170.4548381336
5545292.0796,7421998.4373,170.6362178288
5545293.2964,7422005.3317,170.88729230479998
5545294.752,7422008.4351,171.3468798096
5545295.8384,7422010.0999,171.417528724
5545298.9981,7422010.3633,171.464592724
5545299.8157,7422014.0969,171.46080041919998
5545297.8243,7422018.6204,171.4444388952
5545294.8555,7422023.7425,171.4908235048
5545294.5903,7422028.9093,170.8426846096
5545293.3939,7422034.3996,169.8534846096
5545289.5459,7422035.4871,169.34041013359996
5545284.8741,7422036.2419,169.122453524
5545279.816000001,7422037.2815,169.3945381336
5545274.3462,7422037.187999999,169.3232409144
5545269.017000001,7422036.1439,169.0950818288
5545263.727999999,7422034.8341,169.0557563048
5545258.4523,7422034.091,169.44029999999998
5545253.5084,7422034.8543,170.1253101336
5545248.9153,7422037.1788,169.94674582879998
5545244.0445,7422039.2903,169.664161524
5545239.1949,7422038.5186,169.47449721919998
5545234.4942,7422036.0805,170.1502972192
5545229.5825,7422035.0015,171.2604441144
5545224.9651,7422035.7063,171.1257875048
5545220.9647,7422037.4325,171.144328724
5545215.7739,7422037.1806,171.11003119999998
5545209.6901,7422036.6744,171.4496235048
5545206.1781,7422039.3723,171.17330320000002
5545201.4384,7422040.5213,170.995489524
5545196.083,7422038.8326,171.1384850288
5545190.6398,7422037.6233,171.1076850288
5545185.2746,7422036.8583,172.5358441144
5545181.0898,7422037.9466,174.08408502880002
5545176.0111,7422037.8278,175.07531260960002
5545171.5146,7422039.0172,178.8391923048
5545167.3444,7422040.5968,180.484204
5545162.9294,7422042.0303,182.2157206096
5545159.1258,7422044.0994,183.6462283048
5545155.7917,7422046.5536,183.4269283048
5545151.9424,7422048.3581,183.37661260960002
5545149.4851,7422051.0579,184.158
5545148.3149,7422054.9369,182.80058460959998
5545145.7673,7422058.4307,182.8774846096
5545143.0114,7422061.3981,182.965532
5545140.1384,7422063.9979,182.74282830479999
5545136.3515,7422065.615,182.4815806096
5545132.8714,7422064.3194,181.8177883048
5545130.6605,7422061.6822,182.3590806096
5545129.4604,7422058.4087,183.39569600000002
5545128.9321,7422055.4121,185.4420756952
5545129.3729,7422052.4716,188.4588283048
5545129.1338,7422050.6724,190.721296
5545129.1639,7422049.4311,191.77011230480002
5545127.1924,7422049.1148,192.184144
5545127.0824,7422049.6,192.950404
5545126.8891,7422049.7393,192.946044
5545126.7416,7422049.5387,193.032828
5545126.9468,7422049.4265,193.038344
5545126.9961,7422049.6213,193.024044
5545127.3218,7422049.8891,192.966568
5545127.1642,7422049.6572,192.975596
5545127.2652,7422049.6329,192.91887599999998
5545127.5672,7422049.3851,192.94457599999998
5545127.0228,7422049.2294,193.055852
5545127.2977,7422049.582,192.963912
5545155.7639,7421932.2299,170.8214101336
5545154.8451,7421931.9154,180.25670000000002
5545153.9551,7421931.6393,180.5019145904
5545153.0818,7421931.4364,180.7352068952
5545152.1947,7421931.248,180.971632
5545151.3489,7421931.1192,181.07286800000003
5545150.47,7421931.052999999,181.07106800000003
5545149.6126,7421930.9677,181.00690769519997
5545148.77,7421931.0207,180.9216126096
5545147.9395,7421931.0166,180.8724
5545147.0455,7421931.0072,180.73648460959998
5545146.2012,7421931.0008,180.647904
5545145.2791,7421930.9165,180.5701396952
5545144.3895,7421930.8869,180.4774126096
5545143.4527,7421930.7786,180.46016030479998
5545142.501,7421930.7584,180.5305283048
5545141.5372,7421930.6561,180.6746243048
5545140.5353,7421930.6632,181.0256923048
