X,Y,H
5544805.4064,7421969.7023,168.71257691440002
5544804.2129,7421970.1652,168.7963741336
5544803.0967,7421970.7103,168.8627283048
5544801.9308,7421971.1956,168.8640741336
5544800.8984,7421971.8225,168.839989524
5544799.7914,7421972.3744,168.83819721920003
5544798.8115,7421973.0409,168.7909692192
5544797.7792,7421973.6624,168.7780332192
5544796.7999,7421974.3119,168.82994582880002
5544795.8288,7421974.968,168.94347691439998
5544794.9166,7421975.7179,168.95701013359997
5544794.0389,7421976.4698,168.9328846096
5544793.2442,7421977.3365,168.82564860960002
5544792.48,7421978.2173,168.62357691440002
5544791.8562,7421979.1847,168.46868182880002
5544791.2753,7421980.1887,168.3923381336
5544790.8167,7421981.2437,168.3766458288
5544790.4426,7421982.3441,168.3874846096
5544790.1317,7421983.4491,168.4213049144
5544789.9175,7421984.5549,168.47602830480002
5544789.7511,7421985.7313,168.42759999999998
5544789.5813,7421986.8378,168.41727413360002
5544789.5721,7421988.0407,168.3090283048
5544789.5267,7421989.1638,168.298753524
5544789.6549,7421990.3384,168.2693126096
5544789.7529,7421991.4283,168.29770000000002
5544789.953,7421992.5747,168.3356206096
5544790.2148,7421993.6136,168.372953524
5544790.4991,7421994.7199,168.3545126096
5544790.9475,7421995.6829,168.3568692192
5544791.3351,7421996.6802,168.34157413359998
5544791.7943,7421997.6074,168.35427413360003
5544792.21,7421998.4773,168.3714486096
5544792.5765,7421999.3291,168.4158206096
5544792.9232,7422000.1381,168.44049721919998
5544793.2525,7422000.9089,168.4796818288
5544793.5736,7422001.6412,168.47462552399998
5544793.8928,7422002.3693,168.502953524
5544794.3022,7422003.0472,168.5610206096
5544794.7414,7422003.6986,168.59764860960001
5544795.2896,7422004.2666,168.6192381336
5544795.8149,7422004.9257,168.62752830480002
5544796.4479,7422005.6008,168.630125524
5544797.0475,7422006.3356,168.6212206096
5544797.7939,7422007.0381,168.6496101336
5544798.6448,7422007.7602,168.652853524
5544799.5378,7422008.4353,168.640261524
5544800.5722,7422008.8013,168.642561524
5544801.6528,7422009.0946,168.67434582880003
5544802.5949,7422009.0481,168.70257413360002
5544803.4588,7422008.8597,168.7428563048
5544804.1903,7422008.5558,168.719861524
5544804.8774,7422008.1027,168.718864
5544805.5436,7422007.6551,168.70742830479998
5544806.1929,7422007.0288,168.69402830479999
5544806.8578,7422006.4604,168.7195178288
5544807.5361,7422005.7062,168.702364
5544808.2109,7422005.053,168.73274860959998
5544808.9984,7422004.291,168.744889524
5544809.7511,7422003.6066,168.7662283048
5544810.6207,7422002.8597,168.7780178288
5544811.4643,7422002.1946,168.7995126096
5544812.3593,7422001.4801,168.78561782879999
5544813.2695,7422000.8382,168.8251923048
5544814.1897,7422000.2765,168.85572060959998
5544815.1425,7421999.7933,168.89474860960001
5544816.0534,7421999.3708,168.909689524
5544817.0236,7421998.9888,168.90034582880003
5544817.9373,7421998.642,168.9073972192
5544818.9176,7421998.4322,168.8918563048
5544819.9396,7421998.2752,168.9105409144
5544821.0128,7421998.3616,168.961961524
5544822.2954,7421998.5448,168.94544860960002
5544823.5698,7421998.6518,168.98552830480003
5544824.935,7421998.5651,169.0133126096
5544826.1269,7421998.2556,169.0516332192
5544827.0806,7421997.7261,169.0969049144
5544827.9644,7421997.0844,169.1699692192
5544828.4878,7421996.2882,169.20973321920002
5544829.0306,7421995.5026,169.2442178288
5544829.3236,7421994.5561,169.23806152400002
5544829.6584,7421993.6517,169.2837
5544829.8396,7421992.584,169.3105692192
5544830.1368,7421991.568,169.37638182880002
5544830.2143,7421990.4396,169.40062830480002
5544830.4302,7421989.3148,169.34269721919998
5544830.4795,7421988.1327,169.276389524
5544830.6295,7421986.9191,169.2860381336
5544830.8365,7421985.7082,169.32827413360002
5544831.1023,7421984.5035,169.3049818288
5544831.5801,7421983.3483,169.23412830479998
5544832.0931,7421982.1317,169.1503741336
5544832.6209,7421981.0081,169.1409409144
5544833.318,7421979.8657,169.1097972192
5544834.0854,7421978.8548,169.1572923048
5544834.7585,7421977.7615,169.1389381336
5544835.5432,7421976.7829,169.1223486096
5544836.2491,7421975.7531,169.1139563048
5544836.9522,7421974.8109,169.1840178288
5544837.7282,7421973.8331,169.29142552399998
5544838.4382,7421972.8818,169.33227413359998
5544839.3676,7421972.0362,169.349089524
5544840.2779,7421971.1317,169.4190381336
5544841.2102,7421970.3709,169.3638972192
5544842.1931,7421969.5272,169.2586
5544843.1646,7421968.7625,169.1752126096
5544843.9062,7421967.7976,169.1361409144
5544844.7881,7421966.9175,169.1692178288
5544845.388,7421965.8797,169.186453524
5544846.017,7421964.9159,169.170825524
5544846.4239,7421963.7993,169.2022846096
5544846.8394,7421962.7691,169.4414
5544847.2027,7421961.5723,169.770364
5544847.6381,7421960.4635,170.07737413360002
5544847.993,7421959.2596,170.03444582880002
5544848.4636,7421958.1075,169.9920769144
5544848.86,7421956.9509,170.4312332192
5544849.2755,7421955.7585,170.259464
5544849.8526,7421954.6536,169.8853972192
5544850.3266,7421953.4721,169.59249999999997
5544851.0413,7421952.4226,169.39986152400002
5544851.5824,7421951.2219,169.2570049144
5544852.3811,7421950.1944,169.14167691440002
5544853.0258,7421949.0337,169.31667413359997
5544853.7141,7421947.9762,169.6042923048
5544854.3191,7421946.8075,169.88024860960002
5544854.9037,7421945.7583,170.0122741336
5544855.5748,7421944.6286,170.0474332192
5544856.2827,7421943.6253,170.10214582880002
5544856.9779,7421942.5215,170.10919721919998
5544857.8718,7421941.5918,170.00704860960002
5544858.6046,7421940.5243,170.0362049144
5544859.5404,7421939.6539,170.1071
5544860.2954,7421938.6016,170.21462552399998
5544861.1743,7421937.7377,170.3683381336
5544861.8739,7421936.6812,170.3839178288
5544862.6723,7421935.7822,170.47516152400001
5544863.3115,7421934.7015,170.6392923048
5544864.0004,7421933.759,170.81840320000003
5544864.7523,7421932.741,170.953356724
5544865.5563,7421931.9321,171.02367211440003
5544866.4356,7421931.1062,171.05454411440002
5544867.3557,7421930.5054,171.1081158096
5544868.3176,7421929.9508,171.08303641920003
5544869.3557,7421929.4953,171.1863081144
5544870.3513,7421929.1318,171.4157798096
5544871.4158,7421928.9387,171.5355798096
5544872.4293,7421928.8089,171.7756364192
5544873.4767,7421928.7762,171.63788502879999
5544874.5262,7421928.7259,171.6866364192
5544875.5592,7421928.5825,172.2695158096
5544876.6591,7421928.4137,172.71881089520002
5544877.6065,7421927.99,173.5204850288
5544878.6567,7421927.619,173.7702388952
5544879.469,7421926.9505,174.055964
5544880.3458,7421926.3589,174.5050793904
5544881.0165,7421925.5262,175.26795139040001
5544881.7527,7421924.7827,175.2677793904
5544882.4222,7421923.9089,175.0814206096
5544883.0786,7421923.0952,175.1627409144
5544883.7383,7421922.1587,175.17637169519998
5544884.3576,7421921.2803,175.0194126096
5544885.0744,7421920.3523,174.98077169520002
5544885.8869,7421919.565,174.90605908560002
5544886.66,7421918.646,174.44965908560002
5544887.4843,7421917.8207,174.5018126096
5544888.3468,7421916.9964,174.3621667808
5544889.2471,7421916.3019,173.6988950856
5544890.3061,7421915.6557,173.2805798096
5544891.3029,7421915.0186,173.1750644192
5544892.3681,7421914.4112,173.0365955048
5544893.4503,7421913.8123,173.1339312
5544894.4865,7421913.2135,172.9291748952
5544895.6648,7421912.64,172.91803119999997
5544896.7627,7421912.1636,172.899928724
5544897.892,7421911.4799,173.03938502879998
5544898.9868,7421910.933,172.86114659039998
5544900.058,7421910.2134,172.817720724
5544901.0509,7421909.5891,172.4742518096
5544902.1281,7421908.9754,172.6304595048
5544903.2673,7421908.4737,173.0784721144
5544904.3554,7421907.9901,173.2621850288
5544905.5965,7421907.5148,172.80953641920001
5544906.7601,7421907.1432,172.6699388952
5544907.9567,7421906.6396,172.6457875048
5544909.1797,7421906.2899,172.493728724
5544910.3318,7421905.7807,172.41643119999998
5544911.5204,7421905.2881,172.6322032
5544912.6406,7421904.6707,172.907820724
5544913.7403,7421904.049,173.350028724
5544914.8844,7421903.4125,173.2848595048
5544915.9014,7421902.6535,173.1202032
5544917.0517,7421902.0963,172.8118388952
5544918.0708,7421901.2783,172.7495798096
5544919.2139,7421900.7819,172.423792724
5544920.2664,7421900.0536,172.356928724
5544921.4411,7421899.6674,172.2926850288
5544922.5782,7421899.0717,172.10062072399998
5544923.7093,7421898.7232,171.6826032
5544924.951,7421898.3264,171.3082748952
5544926.0857,7421898.0928,170.9721748952
5544927.4611,7421897.9958,170.6243049144
5544928.647,7421897.9326,170.6503101336
5544930.0408,7421897.9475,170.4710818288
5544931.3098,7421898.0833,170.397864
5544932.6623,7421898.0725,170.3602381336
5544933.9488,7421898.2417,170.19084091439998
5544935.2423,7421898.164,170.209089524
5544936.4741,7421898.2428,170.15907413360003
5544937.7326,7421898.1657,169.76862830480002
5544938.8956,7421898.0992,169.4534381336
5544940.1687,7421898.1447,168.4095486096
5544941.3744,7421898.2501,168.2363972192
5544942.6424,7421898.4551,168.23137691440002
5544943.8416,7421898.6619,167.8285049144
5544945.1112,7421898.731,167.8489049144
5544946.3062,7421898.9054,167.832361524
5544947.5426,7421898.9768,167.9281049144
5544948.7232,7421899.2613,168.0987818288
5544949.9227,7421899.4975,168.1843818288
5544951.0921,7421899.994,168.404125524
5544952.2984,7421900.3662,168.7025332192
5544953.4497,7421900.9125,168.8472
5544954.6039,7421901.4684,169.1679692192
5544955.759,7421901.9867,169.59969721919998
5544956.9094,7421902.6527,169.4603409144
5544958.0792,7421903.1515,168.7765486096
5544959.3405,7421903.6517,168.41117691440002
5544960.5508,7421904.006,168.5485332192
5544961.8211,7421904.1695,169.0820846096
5544962.9981,7421904.2734,169.2597692192
5544964.1332,7421904.0653,170.1658692192
5544965.2437,7421903.8605,170.37452830479998
5544966.3103,7421903.4454,169.6452692192
5544967.3138,7421902.9991,169.7214101336
5544968.2685,7421902.3975,169.5628178288
5544969.206,7421901.6875,169.110053524
5544970.2232,7421901.0921,168.6871923048
5544971.3127,7421900.3273,168.54142830479998
5544972.3583,7421899.722,168.4231741336
5544973.6442,7421899.2737,167.82924582880003
5544974.8436,7421898.8927,167.6336923048
5544976.2073,7421898.8077,167.5314049144
5544977.5026,7421898.7597,167.44840491440002
5544978.8206,7421898.8044,167.231689524
5544980.1676,7421898.9633,167.02422552399997
5544981.4135,7421899.0983,167.0779486096
5544982.8182,7421899.4009,167.338761524
5544984.0573,7421899.6535,167.612764
5544985.4659,7421900.0668,167.77043321920002
5544986.7672,7421900.4312,167.99201013360002
5544988.1255,7421900.8378,168.16004582879998
5544989.4773,7421901.342,168.5047049144
5544990.7569,7421901.803,168.88632830479997
5544992.1321,7421902.4215,168.729053524
5544993.3754,7421902.9469,168.7093381336
5544994.7814,7421903.5328,168.65589999999997
5544996.0186,7421904.1399,168.80792552399998
5544997.3905,7421904.5148,169.0027409144
5544998.6605,7421905.0262,169.050761524
5544999.9949,7421905.3149,169.0545101336
5545001.2759,7421905.6278,169.0604409144
5545002.5553,7421905.8198,169.0357178288
5545003.828,7421906.1761,169.0806846096
5545005.1326,7421906.5516,168.6416178288
5545006.3666,7421906.97,167.8677381336
5545007.6668,7421907.5549,167.269764
5545008.9691,7421908.0039,167.0981381336
5545010.2557,7421908.6488,166.931989524
5545011.5605,7421909.1963,166.8192178288
5545012.793,7421909.847,166.672761524
5545014.1194,7421910.5076,166.5599206096
5545015.3427,7421911.1033,166.55186400000002
5545016.6722,7421911.7813,166.499425524
5545017.8523,7421912.385,166.5188178288
5545019.225,7421912.9336,166.45584860960003
5545020.4638,7421913.4589,166.4212818288
5545021.8412,7421913.7835,166.4607486096
5545023.131,7421914.1455,166.4641049144
5545024.4498,7421914.29,166.41997413360002
5545025.7281,7421914.5552,166.3628101336
5545027.0081,7421914.5343,166.3409283048
5545028.2779,7421914.6597,166.361964
5545029.5367,7421914.4633,166.3354178288
5545030.7705,7421914.4615,166.39089721919999
5545032.0836,7421914.2492,166.4099692192
5545033.3133,7421914.1541,166.43538182880002
5545034.657,7421913.885,166.4019409144
5545035.8794,7421913.726,166.40354860960002
5545037.2602,7421913.6834,166.4086283048
5545038.502,7421913.7966,166.498189524
5545039.8511,7421914.0601,166.533753524
5545040.991,7421914.5846,166.5581923048
5545042.1402,7421915.0893,166.5494
5545043.0938,7421915.8945,166.520361524
5545044.1119,7421916.6601,166.48363813359998
5545045.0716,7421917.4357,166.4667
5545046.0509,7421918.3368,166.4173769144
5545047.002,7421919.1565,166.40754582879998
5545048.0448,7421920.0449,166.423325524
5545049.0563,7421920.9312,166.4810846096
5545050.1557,7421921.6466,166.5160049144
5545051.2451,7421922.4076,166.5298101336
5545052.4214,7421923.0219,166.4795846096
5545053.5416,7421923.6073,166.4747972192
5545054.7721,7421924.1854,166.4754409144
5545055.9093,7421924.7073,166.48704091439998
5545057.1348,7421925.2422,166.46054860959998
5545058.2662,7421925.7596,166.4400178288
5545059.485,7421926.1778,166.4038381336
5545060.6544,7421926.6534,166.4221818288
5545061.8318,7421927.0046,166.4975818288
5545063.0105,7421927.5591,166.6656563048
5545064.1632,7421928.1407,166.82546152400002
5545065.3516,7421928.6842,167.03672830480002
5545066.4439,7421929.4525,167.5754101336
5545067.6202,7421930.0725,168.1521972192
5545068.6506,7421930.9123,168.894661524
5545069.8052,7421931.6751,169.61642552400002
5545070.7966,7421932.4962,170.1627818288
5545071.9368,7421933.3368,170.61057413359998
5545072.9417,7421934.2322,170.67294582879998
5545074.0845,7421934.9711,177.5469716952
5545075.1932,7421935.843,177.7648582856
5545076.3904,7421936.3678,177.872464
5545077.6178,7421937.032,178.06268830480002
5545078.8785,7421937.3688,178.2645
5545080.093,7421937.8312,178.54103600000002
5545081.3725,7421938.0434,178.7942563048
5545082.5642,7421938.3281,179.1854116952
5545083.8154,7421938.4465,179.5186716952
5545084.9674,7421938.596,180.0525883048
5545086.1858,7421938.6198,180.4322283048
5545087.3514,7421938.7133,180.6695923048
5545088.5604,7421938.6297,181.1195846096
5545089.7762,7421938.6205,181.5017436952
5545091.0021,7421938.4925,181.80009230480002
5545092.2175,7421938.5964,182.03083600000002
5545093.4652,7421938.6938,182.29941660960003
5545094.6069,7421939.0008,182.4987923048
5545095.8378,7421939.3807,182.68400400000002
5545096.9693,7421939.7585,183.3345436952
5545098.21,7421940.3135,183.95471660959998
5545099.315,7421940.9932,184.2727756952
5545100.5178,7421941.552,184.4809486096
5545101.6324,7421942.3993,184.603804
5545102.8264,7421943.0167,184.7294716952
5545103.9944,7421943.6957,185.43352430480002
5545105.1945,7421944.2675,186.746
5545106.3578,7421944.8023,187.2541283048
5545107.5773,7421945.306,187.0537
5545108.727,7421945.7415,186.53449600000002
5545109.9597,7421946.1821,186.330568
5545111.1101,7421946.5809,186.6249883048
5545112.3279,7421946.9606,186.8668206096
5545113.4924,7421947.3049,187.1317923048
5545114.6892,7421947.6417,187.274652
5545115.8939,7421947.9645,187.2779923048
5545117.0682,7421948.221,187.254064
5545118.3299,7421948.5514,186.828236
5545119.4916,7421948.8408,186.4680283048
5545120.7271,7421949.2326,186.0720806096
5545121.8354,7421949.679,185.6031396952
5545123.0814,7421950.0411,184.8867603048
5545124.1867,7421950.5478,184.208664
5545125.4562,7421950.9084,183.85614369520002
5545126.5413,7421951.6125,183.21625260960002
5545127.7675,7421952.2138,182.9555806096
5545128.8484,7421953.0204,182.57832430480002
5545129.9439,7421953.8644,182.5148716952
5545130.9709,7421954.7204,182.5120806096
5545131.8764,7421955.7674,182.3114
5545132.7406,7421956.7842,182.00944860959999
5545133.5431,7421957.8629,181.5908206096
5545134.2326,7421959.0717,181.50966799999998
5545134.9895,7421960.1418,181.25869600000001
5545135.6482,7421961.4021,181.5830756952
5545136.4271,7421962.504,181.70730769519997
5545137.1788,7421963.5806,181.6520923048
5545138.0828,7421964.5602,181.4022486096
5545138.984,7421965.4606,181.089564
5545140.0231,7421966.2385,181.2141283048
5545141.1181,7421966.9397,181.141868
5545142.2169,7421967.5218,181.2689526096
5545143.4333,7421967.9968,181.0979436952
5545144.5412,7421968.3967,181.08577169519998
5545145.7708,7421968.5771,180.5603486096
5545146.9257,7421968.795,180.4973563048
5545148.1796,7421969.0003,180.9552923048
5545149.3469,7421969.2963,181.07477169519998
5545150.6237,7421969.5521,180.9388126096
5545151.7722,7421970.0252,180.7186526096
5545152.9096,7421970.5402,180.441736
5545153.7706,7421971.4289,180.166304
5545154.662,7421972.2708,180.2292126096
5545155.4863,7421973.2321,180.07876800000003
5545156.1898,7421974.3198,180.17021260960001
5545156.971,7421975.2716,180.15857169519998
5545157.5684,7421976.4808,180.38402060960001
5545158.2559,7421977.5609,180.644596
5545159.0521,7421978.5924,180.9136756952
5545159.9043,7421979.5697,181.2103806096
5545160.7408,7421980.4608,181.3970563048
5545161.6976,7421981.3424,181.697696
5545162.5595,7421982.1637,182.26423599999998
5545163.6067,7421982.9261,182.785832
5545164.5162,7421983.6994,183.272532
5545165.6134,7421984.346,184.6358756952
5545166.5684,7421985.0489,185.26267569520002
5545167.7253,7421985.5881,185.4034283048
5545168.7918,7421986.187,185.448
5545169.9855,7421986.699,185.7207806096
5545171.0811,7421987.3687,185.6113526096
5545172.1593,7421988.0726,186.1411563048
5545173.0446,7421989.0305,186.489464
5545173.6695,7421990.0784,186.4043206096
5545174.3638,7421991.1973,186.9401763048
5545174.6664,7421992.4288,187.4771123048
5545175.0938,7421993.6644,188.23258
5545175.1524,7421994.9519,188.7847083048
5545175.2259,7421996.2903,189.39829600000002
5545175.1769,7421997.5569,190.153968
5545175.085,7421998.9443,191.35226799999998
5545174.9876,7422000.2213,191.662332
5545174.876,7422001.5604,191.7482596952
5545174.7874,7422002.7976,191.853348
5545174.8917,7422004.0319,192.006144
5545174.9039,7422005.1893,192.12351999999998
5545175.1687,7422006.3093,192.1833796952
5545175.2842,7422007.4285,192.273028
5545175.6393,7422008.5526,192.316184
5545175.7457,7422009.7424,192.4316716952
5545176.123,7422010.9288,192.439752
5545176.1687,7422012.1862,192.49951199999998
5545176.3112,7422013.4795,192.57620400000002
5545176.1386,7422014.788,192.668308
5545176.072,7422016.1837,192.850776
5545175.9021,7422017.4659,193.106984
5545175.9364,7422018.8093,193.11466
5545175.9366,7422020.0399,193.323644
5545176.1926,7422021.302,193.34261199999997
5545176.3732,7422022.462,193.415936
5545176.7452,7422023.7007,193.4413476952
5545177.0399,7422024.8615,193.498628
5545177.3982,7422026.1502,193.4785796952
5545177.5636,7422027.3648,193.490028
5545177.4737,7422028.5216,193.208012
5545177.0905,7422029.6213,192.00183600000003
5545176.672,7422030.6758,185.621032
5545175.9305,7422031.5896,185.083868
5545175.2292,7422032.5607,183.57086800000002
5545174.2593,7422033.2593,182.8948166096
5545173.2554,7422033.9429,181.8769806096
5545172.2053,7422034.477,181.45846799999998
5545170.9841,7422034.9427,181.1091846096
5545169.8429,7422035.3108,180.8579166096
5545168.6306,7422035.8054,180.92610769520002
5545167.5008,7422036.2228,181.02320400000002
5545166.4082,7422036.859,180.564796
5545165.35,7422037.3697,180.6714883048
5545164.4736,7422038.1763,181.3025166096
5545163.6067,7422038.828,181.9457603048
5545162.8729,7422039.7001,182.2434526096
5545162.155,7422040.4603,182.782104
5545161.3353,7422041.1289,182.8233126096
5545160.5339,7422041.7222,182.7861486096
5545159.7611,7422042.2879,182.58002430480002
5545159.0399,7422042.8208,182.53706799999998
5545158.3474,7422043.3181,182.427836
5545157.6899,7422043.7934,182.45251660960002
5545157.0552,7422044.2335,182.18373969520002
5545156.4621,7422044.6754,182.08030769520002
5545155.8785,7422045.0838,182.4159846096
5545155.3263,7422045.4801,182.2337526096
5545154.7886,7422045.8509,182.1615076952
5545154.2746,7422046.2091,182.4154486096
5545153.784,7422046.5561,182.68362430480002
5545153.3297,7422046.8919,182.5576603048
5545152.8981,7422047.2266,182.6304526096
5545152.5124,7422047.5505,182.7058126096
5545152.1984,7422047.9023,182.716
5545151.9015,7422048.2581,182.89977569520002
5545151.5732,7422048.5751,183.0025563048
5545151.2467,7422048.8724,182.87058460959997
5545150.9426,7422049.2561,182.7984756952
5545150.6627,7422049.6725,182.8748283048
5545150.29,7422049.9538,182.904564
5545149.837,7422050.2175,182.8117166096
5545149.4239,7422050.4699,182.6413883048
5545148.9822,7422050.8082,182.61470769520002
5545148.519,7422051.2138,183.0793
5545148.0221,7422051.4669,182.94683969520003
5545147.453,7422051.71,183.1173716952
5545146.8839,7422051.9,183.0883486096
5545146.3047,7422052.1118,183.18703599999998
5545145.7107,7422052.2953,183.2510923048
5545145.1365,7422052.4203,183.33473600000002
5545144.5294,7422052.5005,183.3636243048
5545143.8682,7422052.5251,183.5233206096
5545143.1808,7422052.518,183.6158486096
5545142.5224,7422052.4489,183.80558460959998
5545141.8781,7422052.2317,184.1125283048
5545141.2468,7422051.8384,184.38524860959998
5545140.7928,7422051.2213,184.210764
5545140.6776,7422050.5283,185.33272430480002
5545140.9234,7422049.8909,185.85458830480002
5545141.3693,7422049.5249,186.47428060960002
5545141.7654,7422049.4429,187.00428
5545142.0507,7422049.5834,187.40212060960002
5545142.0807,7422049.8227,187.4495403048
5545141.9833,7422050.2214,187.25312060960002
5545141.7798,7422050.658,187.06154030480002
5545141.5577,7422051.3424,186.847632
5545141.2616,7422052.0463,186.6976243048
5545140.8674,7422052.8208,186.4763206096
5545140.4251,7422053.5275,186.22748830480003
5545139.9061,7422054.1945,185.9570076952
5545139.3884,7422054.6755,185.7510436952
5545138.8781,7422055.104,185.65450769519998
5545138.3851,7422055.2927,185.5340923048
5545137.8812,7422055.4717,185.5586756952
5545137.317,7422055.498,185.46943599999997
5545136.7367,7422055.5382,185.492004
5545136.1071,7422055.4854,185.5618206096
5545135.4693,7422055.4416,185.77283599999998
5545134.8245,7422055.3381,186.0526563048
5545134.2966,7422055.2049,186.3933846096
5545133.8801,7422054.9608,186.52908830479998
5545133.6193,7422054.5742,186.5689126096
5545133.2376,7422054.187,186.6485486096
5545132.8644,7422053.822,187.987916
5545132.4791,7422053.4775,188.64524030479998
5545132.0448,7422053.1439,188.9743243048
5545131.637,7422052.8192,189.1724876952
5545131.1589,7422052.5027,189.4497123048
5545130.7926,7422052.1239,189.863496
5545130.3568,7422051.7034,190.2656763048
5545129.844,7422051.2586,190.62695200000002
5545129.3607,7422050.8011,190.919152
5545129.0655,7422050.3578,191.3172396952
5545128.8501,7422049.9355,191.89636
5545128.6494,7422049.5139,192.1618716952
5545128.4164,7422049.0734,192.47816
5545128.2488,7422048.6536,192.78226
5545128.1463,7422048.2593,192.9848396952
5545128.0857,7422047.8792,192.9967236952
5545128.0978,7422047.5612,195.148612
5545128.1819,7422047.4866,195.466116
5545128.27,7422047.6292,195.77761199999998
5545128.3813,7422047.8043,195.965984
5545128.4882,7422047.8779,195.890992
5545128.5602,7422047.9441,195.622516
5545128.6386,7422048.0285,195.43234800000002
5545128.6127,7422047.996,195.30283599999999
5545128.4141,7422047.8429,195.218336
5545128.2535,7422047.7508,195.12059599999998
5545128.2503,7422047.7575,195.22057999999998
5545128.2459,7422047.7629,195.463764
5545128.2691,7422047.7588,195.60037200000002
5545128.3083,7422047.7676,195.623512
5545128.3063,7422047.7666,195.592836
5545128.2929,7422047.7558,195.59473599999998
5545128.2872,7422047.7552,195.503244
5545128.2896,7422047.7529,195.55961200000002
5545128.2541,7422047.7526,195.55456
5545128.3005,7422047.7648,195.469548
5545128.3033,7422047.7622,195.47729600000002
5545128.3153,7422047.7611,195.53906
5545128.2958,7422047.7543,195.53585999999999
5545128.2976,7422047.7574,195.545456
5545128.2845,7422047.7692,195.516416
5545128.2959,7422047.7793,195.513012
5545128.2968,7422047.7762,195.524756
5545128.2793,7422047.7813,195.53255199999998
5545128.2915,7422047.7907,195.516152
5545128.2932,7422047.787,195.54474399999998
5545128.2973,7422047.786,195.554984
5545128.2979,7422047.7954,195.54744
5545128.2836,7422047.78,195.554784
5545128.2883,7422047.7775,195.551488
5545128.283,7422047.7749,195.502416
5545128.2882,7422047.7734,195.525864
5545128.2815,7422047.7779,195.49362000000002
5545128.2952,7422047.7899,195.497368
5545128.2529,7422047.7694,195.53582
5545128.2473,7422047.771,195.556664
5545128.2618,7422047.7915,195.569004
5545128.2711,7422047.7945,195.66483599999998
5545128.2641,7422047.7955,195.615916
5545128.2447,7422047.7875,195.680372
5545128.2421,7422047.7875,195.64204800000002
5545128.2467,7422047.7908,195.675928
5545128.241,7422047.7962,195.716552
5545128.2376,7422047.7939,195.71146
5545128.2423,7422047.7967,195.70406400000002
5545128.2446,7422047.8002,195.677228
5545128.243,7422047.8001,195.700668
5545128.247,7422047.8017,195.694524
5545128.2452,7422047.8023,195.698924
5545128.2468,7422047.8017,195.698272
5545128.2501,7422047.802,195.703568
5545128.2392,7422047.7733,195.74866400000002
5545128.206,7422047.7519,195.74036
5545128.2483,7422047.7653,195.74300399999998
5545128.2323,7422047.7621,195.733452
5545128.2339,7422047.7669,195.8092
5545128.2519,7422047.7716,195.764928
5545128.2393,7422047.7675,195.795508
5545128.2492,7422047.7695,195.810552
5545128.2456,7422047.768,195.80330800000002
5545128.2427,7422047.7626,195.834496
5545128.2398,7422047.7594,195.814212
5545128.2416,7422047.7579,195.83545600000002
5545128.2369,7422047.7542,195.844952
5545128.2268,7422047.7472,195.83290399999998
5545128.2512,7422047.7499,195.84006
5545128.2285,7422047.7475,195.841152
5545128.222,7422047.7435,195.851248
5545128.2278,7422047.7489,195.83011199999999
5545128.2342,7422047.7494,195.847156
5545128.258,7422047.7665,195.849808
5545128.2419,7422047.7481,195.853908
5545128.2488,7422047.7485,195.864
5545128.2485,7422047.7469,195.87719600000003
5545128.2524,7422047.7443,195.89218799999998
5545128.2513,7422047.7426,195.88094800000002
5545128.2299,7422047.7344,195.89924000000002
5545128.2439,7422047.739,195.875744
5545128.2376,7422047.741,195.87714
5545128.2449,7422047.742,195.889376
5545128.2856,7422047.7666,195.83334399999998
5545128.2928,7422047.7832,195.813196
5545128.287,7422047.7464,195.741848
5545128.2987,7422047.7524,195.639708
5545128.3198,7422047.7846,195.609332
5545128.3427,7422047.8248,195.616232
5545128.3901,7422047.9242,195.55302
5545128.5225,7422048.1463,195.49564800000002
5545128.7253,7422048.4644,195.45628
5545128.9431,7422048.8217,195.35934
5545129.1457,7422049.0717,195.07289600000001
5545129.3309,7422049.1536,194.792132
5545129.4963,7422049.1683,193.444776
5545129.6693,7422049.1113,193.1955796952
5545129.8738,7422049.0129,193.05826
5545130.1386,7422048.9381,192.8807796952
5545130.5145,7422048.8559,193.01573969519998
5545130.9251,7422048.8759,192.7539556952
5545131.4044,7422048.9159,192.201328
5545131.9267,7422049.0203,191.92985199999998
5545132.4354,7422049.1508,191.825508
5545132.9141,7422049.339,191.583768
5545133.4559,7422049.5242,191.34832
5545133.9665,7422049.7868,191.014848
5545134.4681,7422050.0805,190.78000400000002
5545134.9264,7422050.4343,190.42753969519998
5545135.3803,7422050.7739,189.979584
5545135.7858,7422051.1879,189.584204
5545136.1842,7422051.6231,189.20589999999999
5545162.2944,7422063.6725,188.5184123048
5545163.2789,7422063.7728,188.23055630480002
5545164.2484,7422063.8745,187.75662060960002
5545165.2469,7422063.9677,187.346948
5545166.2476,7422063.9899,186.9141763048
5545167.266,7422064.0398,186.2776283048
5545168.2937,7422063.949,185.693996
5545169.3395,7422063.9573,185.31742060960002
5545170.3717,7422063.811,184.9022076952
5545171.4171,7422063.7572,184.4554563048
5545172.4344,7422063.5675,184.03866800000003
5545173.4854,7422063.4915,183.4880716952
5545174.5266,7422063.2679,182.7704923048
5545175.5606,7422063.1676,181.927436
5545176.585,7422062.9495,181.02207569520002
5545177.5986,7422062.8926,175.0857486096
5545178.6299,7422062.7464,174.94750769520002
5545179.6415,7422062.6722,174.5672436952
5545180.6676,7422062.5951,174.3362409144
5545181.6831,7422062.5379,174.1479513904
